video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"VvuWEA76VCE","БЕРЕМЕННА В 16. РОССИЯ | 3 СЕЗОН, 3 ВЫПУСК | ЛЮБОВЬ, УФА","2020-10-17T18:00:03Z","UCw25DrmfCz5_yy_Hk1sTQKQ","Телеканал Ю","24","20.19.10","канал ю|телеканал ю|ю|ю тв|ю телеканал|ю канал|реалити|реалити шоу|шоу|беременна в 16|модель xl|измены|телеканал|беременность|беременна в 16 новая серия|беременна в 16 3 сезон 3 выпуск|беременна в 16 третий выпуск|беременна в 16 новый выпуск|беременна в 16 3 сезон 3 серия|беременна в 16 3 выпуск|шоу беременна в 16|беременна в 16 третий сезон|юлик|ильдар|кузьма|обзор|пародия|приятный ильдар|реакция|беременна в 16 3 сезон|реакт на беременную|Уфа|Башкортостан","2030267","44898","8122","14430","https://i.ytimg.com/vi/VvuWEA76VCE/default.jpg","False","False","Любе 17, она считала, что у них с Артуром все серьезно. Они встречались почти год, часто оставались друг у друга с ночевкой и жили практически как семья… поэтому и не предохранялись. Думали, что пронесет. Но нет. И когда Люба узнала, что беременна, ее 15-летний возлюбленный пропал...Интервью с Любой у нас на сайте: https://www.u-tv.ru/shows/beremenna-v-16/blog/Lyuba-iz-Beremenna-v-16-rasskazala-ob-otnosheniyakh-s-dvumya-parnyami-i-zhizni-posle-proekta-/Кастинг в проект Беременна в 16:  https://www.u-tv.ru/castings/vserossiyskiy-kasting-na-2-y-sezon-realiti-beremenna-v-16/Сайт телеканала: https://www.u-tv.ru/Вконтакте: https://vk.com/uchannelrussiaИнста: https://www.instagram.com/uchannelrussia/Канал реалити Измены:https://www.youtube.com/channel/UCODGZJRHLzPUfx-qP-NkbNwБеременна в 16:https://vk.com/beremenna16uhttps://www.instagram.com/beremenna_v16_/Модель XL:https://vk.com/modelxlrussiahttps://www.instagram.com/_model_xl/Я стесняюсь своего тела:https://www.instagram.com/telo_russia/https://vk.com/yasstrussiaНаш канал теперь в TikTok 🔥:https://www.tiktok.com/@uchannelrussiaСамые свежие новости из мира шоу-бизнеса, а также рецепты читайте на нашем канале в Яндекс.Дзен:https://zen.yandex.ru/uchannelrussia"
"CXjmpgcVSdE","Воскресный вечер с Владимиром Соловьевым от 18.10.2020","2020-10-18T23:58:26Z","UCPkDvaKV6u6FgM650A0pdCA","Вечер с Владимиром Соловьевым","24","20.19.10","вечер с владимиром соловьевым|соловьев|владимир соловьев|россия 1|вечер|жириновский|политика|вечер с соловьевым|белоруссия|путин|макрон|трамп|навальный|лукашенко|тихановская|беларусь|карабах|нагорный карабах 2020|армения азербайджан|новости|последние новости|вечер с владимиром соловьёвым|воскресный вечер с владимиром соловьёвым|от 11.10.2020|вечер соловьев|вечер с Владимиром Соловьевым от 11.10.2020|вечер с соловьевым последний выпуск|вечер соловьева последний выпуск","927402","17776","6279","4752","https://i.ytimg.com/vi/CXjmpgcVSdE/default.jpg","False","False","Воскресный вечер с Владимиром Соловьевым от 18.10.2020Подпишитесь на канал: https://www.youtube.com/c/poedinoktv?sub_confirmation=1Официальный канал ток-шоу на общественно-политические темы: Воскресный вечер с Владимиром Соловьёвым, Поединок.Смотрите также:Вечер с Соловьевым: https://www.youtube.com/playlist?list=PLwJvP0lZee7wGKLURAENUVekHeK0nGO-AВоскресный вечер с Соловьёвым: https://www.youtube.com/playlist?list=PLwJvP0lZee7zYMGBmzUqNn16P71vHzgkUПоединок: https://www.youtube.com/playlist?list=PLwJvP0lZee7w8v4MSf0MftJqoDFW84U4M60 минут: https://www.youtube.com/playlist?list=PLLHjKKyQ4OaTNAsBzZYNiJ3whlTLmyEynСпециальный корреспондент: https://www.youtube.com/playlist?list=PLDsFlvSBdSWfD19Ygi5fQADrrc4ICefyGВести в субботу с Брилевым: https://www.youtube.com/playlist?list=PLLHjKKyQ4OaRo7DdFmy7lHQColWVXH5MlВести недели с Киселевым: https://www.youtube.com/playlist?list=PLLHjKKyQ4OaTpipoWQNR1ya5zp19Gc4ZB60 минут: https://www.youtube.com/playlist?list=PLLHjKKyQ4OaTNAsBzZYNiJ3whlTLmyEynВести в 20:00: https://www.youtube.com/playlist?list=PLLHjKKyQ4OaQNfEVb1ssl-yu2dGPLLS7rПолный контакт: https://www.youtube.com/playlist?list=PLwJvP0lZee7wpRxjb7FJmCQviusTNisFk"
"avSbBp-G8fs","ВЗЛОМ ГОРЕ РЕСТАВРАТОРА","2020-10-18T08:37:43Z","UCsJR1qQDNyFvsX_9_bNM63A","Доктор Дью","23","20.19.10","DIY|самоделки|сделай себе|wow|топ самоделок|инструмент|у каждого|своими руками|полезный инструмент|простое|интересный|крутая идея|Как сделать|в домашних условиях|how to make","825074","87194","3617","7258","https://i.ytimg.com/vi/avSbBp-G8fs/default.jpg","False","False","Качай Raid: Shadow Legends бесплатно ✅ IOS: https://clik.cc/WkEoW ✅ Android: https://clik.cc/jnAmG ✅ PC: https://clik.cc/J7COo и получи специальный стартовый пакет💥 доступный только следующие 30 дней!Сцылка для поддержать праэгт:https://www.donationalerts.com/r/pit_stopБложик переехал сюда:https://www.youtube.com/user/pitstopsakiОсновной канал:https://www.youtube.com/user/masterpitstopЛичная страница:https://vk.com/by_pit_stopИнстаграм:https://www.instagram.com/by_pit_stop/Для коммерческих предложений:pit_stop_saki@mail.ru"
"aWp_5w9rnW0","Обзор ИРП ТУРЦИИ - нам срочно нужно повторить!","2020-10-18T13:55:16Z","UCd72TnBJrgjj631Ajk2Nf7w","Видео от SoLiDa","24","20.19.10","ирп|сухпай|солид|салид|турция|россия|обзор|смотреть всем|еда|срочно|топ|mre|solid|эрдоган|последние новости|лукашенко|паёк|россия 24|соловьев|выборы|бой|Крым|Путин|бушкрафт|турецкий поток|восток|восточная кухня","373898","35800","1209","2830","https://i.ytimg.com/vi/aWp_5w9rnW0/default.jpg","False","False","Качай Raid: Shadow Legends бесплатно ✅ IOS: https://clik.cc/502wa ✅ Android: https://clik.cc/gvMWN ✅ PC: https://clik.cc/NW4rw и получи специальный стартовый пакет💥 доступный только следующие 30 дней!► Группа ВК - https://vk.com/club_solid► ПОДПИСЫВАЙСЯ НА МОЙ КАНАЛ - https://goo.gl/at6fcL► МОЙ LIFE канал  - https://goo.gl/ZR9ytP► МОЙ Инстаграм - https://www.instagram.com/solid_video/=Реклама и СОТРУДНИЧЕСТВО= https://vk.com/topic-52233828_32564647 ► ВСЕ ОБЗОРЫ НА ИРП - https://goo.gl/bTCFo2► КАК СНИМАЛИСЬ ОБЗОРЫ - https://goo.gl/9uIrtT ► ВЫЖИВАНИЕ, ЭКСПЕРИМЕНТЫ, ПОХОДЫ - https://goo.gl/YSDeT3► СТРАЙКБОЛ - https://goo.gl/MZa1sW► ОБЗОРЫ ИГР - https://goo.gl/bVmqf8 ► ВСЕ ПЛЕЙЛИСТЫ - https://goo.gl/7RJF2SМой комп: (чтобы 100 раз не отвечать =)Процессор: I7 - 9700KМатеринская плата: ASUS S1151-2 ROG MAXIMUS X HERO Оперативная память: DDR4 32 GGb 4000 MHz Kingston HyperXВидеокарта Gigabyte RTX 2080TI  11 GbНакопитель: SSD 500 Gb Samsung 860 EVOЖесткий диск: HDD 2000 Gb Seagate FireCudaКорпус: NZXT H700i Блок питания: 750W Super Flower Leandex II Gold Система охлаждения: NZXT Kraken X72МОНИТОР -  Dell"
"i_8UXksSUYg","Как СЛУШАТЬ МУЗЫКУ через МОЗГ**НАУШНИКИ С КОСТНОЙ ПРОВОДИМОСТЬЮ**","2020-10-18T09:00:03Z","UCBYvr4SqfGQd5fTmOXVQ4Zw","ГЛЕНТ","22","20.19.10","Как СЛУШАТЬ МУЗЫКУ через МОЗГ**НАУШНИКИ С КОСТНОЙ ПРОВОДИМОСТЬЮ**|СЛУШАТЬ ЧЕРЕЗ МОЗГ|НАУШНИКИ ЧЕРЕЗ КОСТЬ|КОСТНЫЕ НАУШНИКИ|КАК СЛУШАТЬ МУЗЫКУ ЧЕРЕЗ КОСТЬ|МУЗЫКА через кость|музыка через мозг|глент наушники|наушники обзор|наушники с костной проводимостью|костная проводимость|глент кость|глент канал|глент|глент а4","750379","87524","3503","12243","https://i.ytimg.com/vi/i_8UXksSUYg/default.jpg","False","False","В этом видео мы вам покажем как слушать музыку через КОСТЬ !!! Если быть точным - это наушники с костной проводимостью !!! То есть в уши ничего вставлять не надо, они прислоняются к скула и играют по КОСТЯМ !!!Скидка 12% на все наушники Aftershokz по промокоду ГЛЕНТ до 30.10.2020Купить в madrobots.ru: https://bit.ly/3nbQidF▶️ РЕКЛАМА, СОТРУДНИЧЕСТВО: glent@didenok.com▶️ПРОШЛОЕ ВИДЕО - https://youtu.be/jb8ZUtUKVdI● Instagram - https://www.instagram.com/vladglent/● TikTok - https://vm.tiktok.com/XRCYgY/● VKontakte - https://vk.com/vladglentМагазин с техникой: https://new-store.byГЛАВНЫЙ СМЫСЛ ЭТОГО РОЛИКА - ЧТОБЫ ВЫ ДОСМОТРЕЛИ ЕГО ДО КОНЦА И ПОДПИСАЛИСЬ !)"
"9pYwNTRUKt8","БОЙ! Василий Ломаченко vs. Теофимо Лопес | Краткий итог Боя","2020-10-18T05:34:15Z","UCyjp_5Rp6jNvFtBE3gEX2ow","KrassboX","17","20.19.10","бокс|новости бокса|крассбокс|krassbox|бои|нокауты|полный бой|ломаченко|лопес|бой|василий ломаченко|теофимо лопес|ломаченко лопес бой|ломаченко лопес дата боя|ломаченко лопес когда бой|поединок|лома лопес|ломаченко лопес прямой эфир|ломаченко лопес|ломаченко лопес прогноз|ломаченко лопес разбор|прогноз на бой|василий ломаченко теофимо лопес|райан гарсия|прямая трансляция|смотреть|лома лопес бой|ломаченко лопес полный бой|ломаченко проиграл|лома поражение","858880","17556","2144","3210","https://i.ytimg.com/vi/9pYwNTRUKt8/default.jpg","False","False","►ЛУЧШИЕ В СВОЕМ ДЕЛЕ - KRASSBOX⚽ KrassFootball - https://clck.ru/GjT5t🥊  НАШ Telegram - https://teleg.run/krassbox_telegram🥊---------------------------- https://tlgrm.biz/mma_bokc🎞️ НАШ instagram - https://www.instagram.com/krassbox_official/🖊️ Мой ВК - https://vk.com/krasilnikov_1996🥊 Новости Бокса  ►В этом выпуске... ✔ ✔ ✔ ✔#Krassboxмузыка: armageddon - kiryanov prod. (искать в вк)"
"aVH9iBIjPBc","Şuşa çox tezliklə azad olacaq, hər şey plan üzrə gedir - hərbi ekspert","2020-10-19T05:16:38Z","UCimrdP8d-lSMM-ztla9pbRg","OSMANQIZI TV","25","20.19.10","#Azerbaijan|#Azərbaycan|Azərbaycan|Azerbaycan|Bakı|milli|xeber|xəbər|neüs|azerbaycan|etiraz|Ayağa qalx|hökumət|hokumet|Baku|müxalifət|siyasi|Sevinc Osmanqızı|Cевиндж Oсмангызы|Azərbaycan prezidenti|Sevinj Osmanqizi|Azerbaijan|Azeri","50211","2653","64","285","https://i.ytimg.com/vi/aVH9iBIjPBc/default.jpg","False","False","#Azerbaijan #Azərbaycan #OsmanqiziTVÜzv ol - https://www.youtube.com/channel/UCimrdP8d-lSMM-ztla9pbRg/joinKanala abunə ol - http://goo.gl/7uEo44Patreon: https://www.patreon.com/OsmanqiziFacebook: http://fb.com/OsmanqiziTwitter: http://twitter.com/Osmanqiziİnstagram: http://instagram.com/Sevinc.OsmanqiziYouTube: https://www.youtube.com/Osmanqizi"
"LS6DD1rscNw","Кто Первый Выберется Из Непробиваемого Ящика ! - Челлендж **3 часть**","2020-10-17T09:02:13Z","UC2tsySbe9TNrI-xh2lximHA","A4","24","20.19.10","Кто Первый Выберется Из Непробиваемого Ящика! Челлендж **3 часть**|Кто Первый Выберется Из Непробиваемого Ящика|Кто Первый Выберется из Ящика|непробиваемый ящик|КТО ПЕРВЫЙ ОСВОБОДИТСЯ|Кто первый тот получит|КТО ПЕРВЫЙ|КТО ПЕРВЫЙ ВЫБЕРЕТСЯ|кто первый освободится из ящика|кто первый освободится из коробки|кто последний|кто последний тот проиграет|страшный клоун|клоун|клоун а4|а4 клоун|а4 страшный клоун|челлендж|Влад Бумага|Влад А4|А4","14153864","1533330","31249","122804","https://i.ytimg.com/vi/LS6DD1rscNw/default.jpg","False","False","Покупай новый Мерч А4 «Ламба&Гелик» на сайте - https://a4shop.ruМоя НОВАЯ ИГРА «А4 - Убеги от хейтеров» по ссылке - https://runawaychallenge.onelink.me/PmE5/b4c196deКанал ГЛЕНТА - https://bit.ly/2Gwxge4Качай МОЁ приложение «А4 Головоломки» по ссылке - https://a4logic.by/goКачай еще одно МОЁ приложение “А4 Колесо фортуны” по ссылке - https://a4roulette.onelink.me/v63S/go *****В этом ролике мы будем заперты в четырех непробиваемых ящиках из различных материалов: 100 слоев журналов, матрасов, автомобильных покрышек и стальной арматуры !!! Клоун будет играть с нами в различные челленджи и выдавать нам инструменты которыми мы должны будем выбраться из непробиваемых ящиков !!! Кто выберется первым, а кто последним ???Этот ролик получился ОЧЕНЬ ИНТЕРЕСНЫМ и СМЕШНЫМ !!! Смотри ДО КОНЦА и поддержи нас ЛАЙКОМ !!!*****● Instagram - https://www.instagram.com/a4omgПОДПИСЫВАЙСЯ ЧТОБЫ УВЕЛИЧИТЬ МОЮ САМООЦЕНКУ !) ▶️ РЕКЛАМА, СОТРУДНИЧЕСТВО: a4a4a4a4pr@gmail.com▶️ПРОШЛОЕ ВИДЕО - https://youtu.be/paIhSg1sTYI● Моя партнерская сеть MediaCube :  http://bit.ly/A4_mcn● Instagram - https://www.instagram.com/a4omg● VKontakte: https://vk.com/id240651878● Паблик VK : https://vk.com/a4_tv● TikTok - https://vm.tiktok.com/qwHt6j/"
"VOAxOXMXpY4","НАПАДЕНИЕ МЕДВЕДЯ! ВЫЖИВШИХ ВЕЩЕЙ НЕТ! РАЗОДРАЛ ВСЁ! ПАЛАТКУ, БАНЮ! ВСЕ ВЕЩИ! НЕ ОСТАЛОСЬ НЕ ЧЕГО.","2020-10-18T07:15:01Z","UCBpeYNfLtLMuxBYeQTeeuog","Всё из за Метало Копа","19","20.19.10","дикие места|заруба|нетронутая тайга|места гулага|нереальная|все из за метало копа|гулаг|схрон заключенных|секретное место|зона|колония|заброшеная зона|металокоп|дикая тайга|путешествие в тайгу|глухая тайга|изба|изба в лесу|приключения|нашел|находка|один в тайгу|коп в тайге|ночной|коп|ночной коп|коп в лесу|поиск металлолома|места для копа|металлоискатель|металлокоп|поиск металлолома на поле|коп металлолома|металлолом|чермет|железо|медведь|напал медведь","672823","42337","1080","7155","https://i.ytimg.com/vi/VOAxOXMXpY4/default.jpg","False","False","Нападение медведя на базовый лагерь, выживших вещей нет!"
"Bp0hJo8yDL8","СПЕЦНАЗ ШТУРМУЕТ ДОМ С БАНДИТАМИ | #ПолицияLIVE 🔴 4 серия","2020-10-18T12:00:11Z","UCFvr5qtcq0xu_rwejp-ME8g","Manifest Сhannel","1","20.19.10","manifest|манифест|блог|Дима|полиция|погоня|сериал|девушка|патрульная полиция|манифест850|manifest850|manifest channel|от первого лица|бандиты|начальство|гонки|машины|драки|перестрелки|экшн|взрывы|похищение|детектив|комедия|расследование|блогер|#ПолицияLIVE|#manifest|1 серия|полицейский с рублевки|угнали машину|копы|Полиция LIVE|live|лайв|сериал про полицию|сериал про полицию ютуб|сериал полиция|полицейские с рублевки|police|police LIVE|полиция лайв|нелегальные гонки","228226","22710","1065","2729","https://i.ytimg.com/vi/Bp0hJo8yDL8/default.jpg","False","False","Смартфоны подбираю и сравниваю здесь:в Украине https://ek.ua/u/DdhHybв России https://www.e-katalog.ru/u/DdhHyb►Новое видео на втором канале: https://youtu.be/iEWUqOwY_T0►Мой 2 канал на Ютубе: https://www.youtube.com/channel/UCzMbnws4T7VAVBVKOFXDIEA/📷МОЙ Instagram - https://instagram.com/manifest850/► Мой TikTok- https://www.tiktok.com/@manifest.official►Наш телеграмм канал : https://teleg.run/joinchat/AAAAAEs1bnxveaEDPh3gxQ🎮Сервер [Сubemc]  - Версия (1.8-1.14) 🎮► IP Сервера: cubemc.ru  ►Купить на моем сервере донат: http://www.cubemc.ru► Скачать майнкрафт (БЕСПЛАТНЫЙ ДОНАТ):  http://cubemc.ru/play#Manifest #манифест #ПолицияLIVE"
