video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description,duration
"mhdWDEDDchU","シバターをまたシバいてみた","2020-12-26T11:00:23Z","UCJZVj2iBrdvbNc416i0V-UA","朝倉未来 Mikuru Asakura","24","20.27.12","朝倉未来","1400419","22673","2509","3932","https://i.ytimg.com/vi/mhdWDEDDchU/default.jpg","False","False","シバターのチャンネルはこちらhttps://youtube.com/user/PROWRESTLINGSHIBATARアパレルブランドMATIN AVENIRはこちらhttps://matinavenir.com/サブチャンネルhttps://www.youtube.com/channel/UCOF2nUSKF2Mz_vZHlxjxRTg/朝倉未来のホームページはこちらhttp://mikuru-asakura.jp/プレゼント等の送り先はこちら↓※冷凍・冷蔵が必要な生モノの受付は出来ません〒160-0004 東京都新宿区四谷２丁目４−１８－２Ｆ朝倉未来チャンネル宛朝倉未来曲チャンネルhttps://www.youtube.com/channel/UCl9CQSy1zql0pTS2oo9rFGQ/朝倉未来の書籍「強者の流儀」発売開始しましたhttps://www.amazon.co.jp/dp/4046046961LINEスタンプhttps://line.me/S/sticker/10221660過去の動画はこちらぼったくりバーに一人で潜入したらあり得ない金額を請求されて口論になったhttps://www.youtube.com/watch?v=PX7lAOg5zeU&t=381sドッキリされたのでやり返した話https://www.youtube.com/watch?v=hSAULvpFCCE&t=832s街の喧嘩自慢にプロ格闘家がスパーリングを申し込んだらやるのかやらないのか【大阪編・前編】https://www.youtube.com/watch?v=xyl1vg9isL8メンバーでガチスパーリングしてみた【神回】https://youtu.be/VzW3oZGJ8_Q【ブチギレ】ナンパした女性の彼氏が朝倉未来だったらどうなる？https://www.youtube.com/watch?v=3SKBaeSgBQs&t=594s・朝倉未来 ツイッター　インスタグラムhttps://www.instagram.com/mikuruasakurahttps://twitter.com/MikuruAsakura・佐々木くんhttps://twitter.com/hiro_sasaki_https://www.instagram.com/hirosasaki_/・たくまhttps://twitter.com/Taku0532https://www.instagram.com/md_takuma/・吉田くんhttps://www.instagram.com/yoshi_da318https://twitter.com/Yoshida_318・きなこhttps://twitter.com/kinakopoodlehttps://www.instagram.com/poodlekinako/・朝倉未来 Youtube公式インスタグラムhttps://www.instagram.com/asakuramikuruyt・朝倉未来 Youtube公式ツイッターhttps://twitter.com/asakuramikuruyt・お仕事のご依頼はこちらmikuruasakuramg@gmail.com","36M40S"
"gbK8lSMzrwg","「嵐へ贈る30秒」TVCM","2020-12-26T13:46:38Z","UC5cewXQjKi1JhmA_YMkIDug","HELLO NEW DREAM. PROJECT","24","20.27.12","[none]","677150","62089","306","0","https://i.ytimg.com/vi/gbK8lSMzrwg/default.jpg","True","False","嵐のみなさんへ企業13社がひとつになって、嵐へ贈る30秒TVCMをつくりました。#夢だけ持ったっていいでしょ？ #まだまだ世界は終わらない日立グローバルライフソリューションズ/日本郵便/アサヒ飲料/ジェーシービー/日清オイリオグループ/久光製薬/ライオン/森永製菓/エバラ食品工業/アサヒビール/第一三共ヘルスケア/コーセーコスメポート/花王#HELLONEWDREAM▼HELLO NEW DREAM. PROJECT 公式サイトhttps://hello-new-dream.jp▼HELLO NEW DREAM. PROJECT 公式Twitter https://twitter.com/hello_new_dream","31S"
"hx-4XNXI99Y","世界で加速「中国包囲網」中国で街から明かりが消えた…背景に「世界との対立」が？（2020年12月26日）","2020-12-25T19:14:16Z","UCkKVQ_GNjd8FbAuT6xDcWgg","テレ東NEWS","25","20.27.12","[none]","1030087","29175","646","5119","https://i.ytimg.com/vi/hx-4XNXI99Y/default.jpg","False","False","漆黒の夜、暖房の使用制限・・・。冬本番を迎える中国の一部が今、電力不足に直面している。突然の事態を招いたとされるのが、ある国との「対立」。世界のあちこちでぶつかり合う中国、その行方は…？＃中国包囲網　＃中国共産党　＃ｃｃｐ　＃停電　＃石炭　＃オーストラリア　＃ＮＡＴＯ　＃Ｄ１０　＃ズーム　＃ジョンソン　＃トランプ　＃インド　＃韓国　＃ドイツ　＃フランス　＃オーストラリアン　＃アジア太平洋　＃南シナ海　＃軍事訓練　＃自衛隊◆「ワールドビジネスサテライト」「ガイアの夜明け」などが見放題！「テレビ東京ビジネスオンデマンド」はコチラ↓（入会月無料）https://txbiz.tv-tokyo.co.jp/info/lp/?utm_source=youtube&utm_medium=meta◆毎日ニュースを更新中！チャンネル登録：https://www.youtube.com/channel/UCkKVQ_GNjd8FbAuT6xDcWgg/featured?sub_confirmation=1b1◆公式SNSでも番組を配信中！公式ツイッター：https://twitter.com/tx_newsWBS：https://twitter.com/wbs_tvtokyoモーサテ：https://twitter.com/ms_tvtokyoガイアの夜明け：https://twitter.com/gaia_no_yoakeカンブリア宮殿：https://twitter.com/cambrian_palace池上彰の報道特番：https://twitter.com/tx_ikegami特命！池上ベンチャーズ：https://twitter.com/TVTOKYOventures","8M14S"
"6-99fNLyZGk","【清原x石橋・第１夜】漢気ジャンケン焼肉対談!!やっぱり清原はとんでもなかった!!","2020-12-26T12:00:03Z","UC9aER0bs2IpqTQNKljzzBFQ","清ちゃんスポーツ","22","20.27.12","清原和博|マッコイ斉藤|清ちゃんスポーツ","571357","14489","411","1463","https://i.ytimg.com/vi/6-99fNLyZGk/default.jpg","False","False","貴ちゃんねるずはこちらhttps://www.youtube.com/channel/UCbXUEjBdbrn4BEbLSKJuSpw辛い事もあった。苦しいこともあった。心が折れそうなこともあった。だから俺は泥の中から、花を咲かす。蓮の花のように生きてやる。---⚾清原和博Twitterhttps://twitter.com/kiyohara3_5_114⚾マッコイ斉藤Twitterhttps://twitter.com/MACCOI_SAITO---写真提供：日刊スポーツ音源協力：matty(ソナーポケット)---チャンネルに関するお問合せは以下のいずれかにご連絡お願い致します。https://forms.gle/nuLAxwAngPi8X98X8https://twitter.com/inumahironori#石橋貴明 #清原和博 #漢気ジャンケン #落合博満 #野茂英雄 #ユッチャン #清スポ #清ちゃんスポーツ","30M2S"
"zYDWXTaU6Y0","朝倉未来のジムに特訓しに行ってみた","2020-12-26T11:01:05Z","UCBD4RO82lle5CyB_M9dtwzw","PROWRESTLING SHIBATAR ZZ","24","20.27.12","シバター","381131","9647","670","1540","https://i.ytimg.com/vi/zYDWXTaU6Y0/default.jpg","False","False","RIZIN LIVEの購入はこちらから☛ https://rizinff.lixve.live/lpお得な前売りチケットは12/30(水) 23:59まで僕の・私の応援コードは「Shibatar」です。どうぞ宜しくお願い致します！朝倉未来の動画https://youtu.be/mhdWDEDDchUそんな服ですhttps://shibatashop.official.ec/そんな本ですhttps://www.amazon.co.jp/dp/4299000137/ref=cm_sw_r_tw_dp_U_x_Kon7Db1Z45C9Pインスタグラムhttps://www.instagram.com/jtshibata/★ニコニコユーザチャンネル★http://ch.nicovideo.jp/jtshibata3ホームページhttp://www.shibatar.com/","18M34S"
"FcnnXbLR-lU","謝罪から数日…再スタートを切ったローランドの1日に密着","2020-12-26T10:00:09Z","UCSxjUZznZGt-ynhmtsCxjXA","THE ROLAND SHOW【公式】","24","20.27.12","ローランド|ROLAND|ガクト|Gackt|門りょう|アパレル|G&R|デイジー|dazzy|クリスチャンローランド|横山宗生|デザイナー|デザイン|新宿|アルタ|タピオカ|博物館|ザパール|美容院|美容室|パリスローランド|PARIS ROLAND|CHRISTIAN|歌舞伎町|ホスト|ローランドショー|罗兰|牛郎|ソノサキ|羅蘭|rolandshow|therolandshow|ホストクラブ|ソン|宋導演|銅像","540383","14710","634","1299","https://i.ytimg.com/vi/FcnnXbLR-lU/default.jpg","False","False","謝罪動画から数日後…ローランドの1日に密着。経営するタピオカ店や美容室、アパレルブランド「CHRISTIAN ROLAND」など関係各所へ謝罪を行いました。＜各種SNS＞●ローランド公式Twitter https://twitter.com/roland_0fficial●ローランド公式Instagramhttps://www.instagram.com/roland_0fficial●ローランド公式Weibohttps://www.weibo.com/p/1005057400776083/home●ローランド公式Bilibilihttps://space.bilibili.com/517192935#ローランド#ROLAND#謝罪#羅蘭#罗兰","21M7S"
"i9n9I2MUvQA","【一人忘年会】食べて飲んで激動の一年を振り返る【最後にサプライズ】#18","2020-12-26T11:00:30Z","UCUApURCve0BEqv6Sa9x_OJg","my channel【白石麻衣 公式】","24","20.27.12","[none]","523078","25847","266","2363","https://i.ytimg.com/vi/i9n9I2MUvQA/default.jpg","False","False","ご視聴いただきありがとうございます。今回の企画は【一人忘年会】です！ビールを飲んで、美味しいお料理をいただきながら今年の１年を振り返ります。大きな変化があったこの１年、あんな話やこんな話、応援してくださったファンの方への感謝の気持ちなども語っております。皆さんもビールを飲みながら、是非ご覧ください！撮影協力：和味大輔https://www.washoku-daisuke.com/イラスト：カリカチュア・ジャパン　野上真緒---【公式HP】https://maishiraishi-official.com【公式Instagram】https://instagram.com/m.shiraishi.off...【公式スタッフTwitter】https://twitter.com/shiraishi_staff#白石麻衣 #忘年会 #ビール","16M25S"
"GvJae4oBwGA","【冬の味覚】自宅で生牡蠣食べ放題パーティー～4ヵ国のソースで食べ比べ～","2020-12-26T12:20:17Z","UC1-4AnMxkLXLNL3-7UJ4KTQ","/谷やん谷崎鷹人","24","20.27.12","谷やん|大食い|谷やん|生牡蠣|谷やん|牡蠣|谷やん|カキ|牡蠣|剥き方|カキ|剥き方|生牡蠣|食べ方","759410","11896","533","1532","https://i.ytimg.com/vi/GvJae4oBwGA/default.jpg","False","False","⇩今回の詳しいレシピはコチラ⇩①〜サルサソース(メキシコ)〜トマト(中サイズ) 10個ハラペーニョの酢漬け 2本紫玉ねぎ 1/2個ニンニク2片レモン1/2個塩 適量トマトはザク切りにカットしておくハラペーニョと紫玉ねぎとニンニクは細かく刻み、紫玉ねぎには塩を振って揉んでから10分ほど放置して辛味と水分を抜いていく10分たったら紫玉ねぎをサッと水で濯ぎしっかりと水分を拭き取っておく全ての材料を混ぜ合わせて塩で塩分を調整すればサルサソースの完成。②〜カクテルソース(イギリス)〜トマトペースト 3煮切った白ワイン 1レモン果汁 1タバスコ 適量ニンニクのすりおろし 適量ホースラディッシュ 適量これらを全て混ぜ合わせて塩で塩分を調整すればカクテルソースの完成！※タバスコ多めな方がオススメです♪※食べる際にお好みでバジルやオレガノ、パセリなんかを散らしても美味しいかと思います(^^)③〜海水のジュレ(フランス)〜ミネラルウォーター 200CC天然塩 約3ｇ粉ゼラチン 規定量赤ワインビネガー 50CCタバスコ 10滴玉ねぎのみじん切り1/4個分緑ピーマン 1個黄ピーマン 1個赤ピーマン 1個橙ピーマン 1個ミネラルウォーターに塩を溶かし規定量の粉ゼラチンを加えたら冷蔵庫で冷やしジュレにしておく玉ねぎはみじん切りに。ピーマン各種はヘタとワタを除いてから細かく刻んでおく赤ワインビネガー、タバスコと混ぜ合わせたら野菜ソースの完成※食べる時は牡蠣の上に海水のジュレをかけ、さらにその上から野菜のソースを小高く盛り、セルフィーユ等の香草を飾って出来上がり♪④〜もみじおろしネギポン酢(日本)〜スーパーへGO。★OP音源★↓beco様↓https://youtu.be/FeoRdrlUkTw★Twitter★@Taniyaaan1125本日もご視聴いただきありがとうございました(#^^#)TV、イベント出演その他仕事のご依頼は 『(株)キューブエンターテイメント　マネジメント事業部』 まで『アドレス』contact@cube-entertainment.co.jp『リンク』http://www.cube-entertainment.co.jp/↓↓お手紙・その他全てのお荷物はこちらまでお願い致します!!↓↓『宛先』(株)キューブエンターテイメントマネジメント事業部　谷崎宛『住所』〒810-0001福岡市中央区天神5-7-3福岡天神北ビル7階","26M23S"
"cGxvKAB8bdY","柴田さんへ、わけわからん事言うなて。","2020-12-26T05:01:54Z","UC5o11UDNha6m1yoL_IJGYPQ","皇治チャンネル","24","20.27.12","皇治|こうじ|YouTube|ユーチューブ|ユーチューバー|YouTuber|キックボクシング|ボクシング|ライジン|RIZIN|那須川天心|K-1|安保ルキヤ|安保瑠輝也|TikTok|ポイ捨て|ぼったくりバー|ぼったくり|カジサック|新庄剛志|スーパースター|喧嘩|詐欺師|ゴシップ|重課金|クラウドファンディング|記者会見|天心|武尊|コラボ|カリスマ|コント|漫才|チンピラ|DQN|アンチ|ドッキリ|どっきり|乱闘|けんか|ネタ|爆笑|お笑い|夏|最高|3150|大阪|難波","306514","4511","8091","2097","https://i.ytimg.com/vi/cGxvKAB8bdY/default.jpg","False","False","YouTube案件・ｽﾎﾟﾝｻｰのご依頼各種問い合わせはコチラまで🔻team.one1.info@gmail.com RIZIN YouTubeチャンネル【皇治記者会見】はこちら▼https://youtu.be/ZpFu_nW4ac412月25日20時にファンクラブ「皇治軍団」を開設しました！URLなどの詳細は明日（25日20時）、改めてTwitter、Instagramなどを通じてお知らせします。「皇治軍団」に入会して頂ければ、SNSでは見られない写真を見ることができるなど、特典を用意しています！ぜひ皆さん、「皇治軍団」に入って応援してください！よろしくお願いします！https://mi-glamu.com/kouzi【皇治チャンネル】YouTubeメインチャンネルhttps://bit.ly/2zF07wJ【皇治TV】YouTubeサブチャンネルhttps://youtu.be/hP-z2tMzgvE【「NowVoice」トップランナー】皇治　RIZIN.成り上がり・NowVoice参画!!https://twitter.com/nowvoice_jp/status/1332112072587427842?s=29【MADBRO】私服・香水皇治アパレルブランドhttps://www.madbro.jp/【BODYMAKER×皇治】トレーニングウェアhttps://www.bodymaker.jp/shop/e/ekouzi/【AWESOME×皇治】ｽﾏﾎｹｰｽ　ｷｰｹｰｽ　ﾊﾟｰｶｰ　小物入れ　などhttps://item.rakuten.co.jp/awesome-japan/c/0000000376/【AbemaTV ×皇治】ｵﾘｼﾞﾅﾙﾏｽｸhttps://www.abemashopping.jp/kouzi-originalmask/皇治　SNS ▼【Intagram】1_kouzi https://www.instagram.com/1_kouzi/【Twitter】　@1_kouzihttps://twitter.com/1_kouzi【Facebook】1_kouzihttps://m.facebook.com/1kouzi【TikTok】　  1_kouzihttps://vt.tiktok.com/A7qxeH/【アメブロ】  https://ameblo.jp/champ1kouzi/皇治チャンネル/TEAM ONE　公式SNS▼(メディア情報配信)【Intagram】　k1_teamonehttps://www.instagram.com/k1_teamone/【Twitter】　   1_teamonehttps://twitter.com/team_one?s=06　                       #皇治チャンネル#YouTube【profile】皇治 Kouzi出身地：日本 大阪府生年月日：1989年5月6日身長：173cm体重：58.5kg所属：TEAM ONETikTok　1_kouziTwitter:@1_kouziInstagram：1_kouziYouTube:皇治チャンネル無類のタフネスと、歯に衣着せぬ言動で2019年まで新生K-1の中心選手として活躍。日本拳法の師範であった父の影響を受け、4歳から始めた日本拳法、空手では数々の大会で好成績を残した。プロ転向後は、地元大阪のDEEP KICKを中心に腕を磨く。以降は様々なリングで試合をこなし、16年よりK-1を主戦場にすると一気にその才能が開花。スーパーフェザー級の中心選手として数々の激闘を繰り広げた。なかでも地元大阪での凱旋試合となった18年12月の武尊戦では、壮絶な殴り合いを演じて見せ、「大阪に皇治あり」を満天下に知らしめた。翌19年はヤン・サイコ、大岩龍矢、川原誠也を下し、3戦3勝を上げた。常々、新天地での新たな挑戦を口にしており、20年7月の記者会見でRIZIN電撃参戦を発表、同年8月のRIZIN.22で突如リングへ上がると”神童”那須川天心を名指しし対戦を要求。そして同年9月のRIZIN.24でRIZINデビューし那須川と対戦。那須川の圧倒的な試合展開で3-0の判定負けを喫するも、マイクパフォーマンスだけではないファイターとしての魅力をリングで表し、観客を魅了した。メディア取材や記者会見、SNS等で“皇治節”を炸裂させ注目を集める”鋼のエンペラー”。会場を埋め尽くすほどの皇治軍団とともに、漢・皇治の新たな挑戦がRIZINのリングで幕を開ける。入場曲は「　強　/　スーパースター　」","12M1S"
"TvEEK6AXJiM","#13 TVアニメ「ラブライブ！虹ヶ咲学園スクールアイドル同好会」 第13話","2020-12-26T14:03:56Z","UCTkyJbRhal4voLZxmdRSssQ","ラブライブ!シリーズ公式チャンネル","1","20.27.12","ラブライブ|ラブライブ！|lovelive|虹ヶ咲|虹ヶ咲学園|虹ヶ咲学園スクールアイドル同好会","192575","4849","78","336","https://i.ytimg.com/vi/TvEEK6AXJiM/default.jpg","False","False","TVアニメ「ラブライブ！虹ヶ咲学園スクールアイドル同好会」の最新話をテレビ放送と同時にライブ配信いたします公式サイト：http://www.lovelive-anime.jp/nijigasaki/公式ハッシュタグ：#虹ヶ咲","39M48S"
