video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description,duration
"GrDYOl1v68M","[런닝맨] 레전드 '3년 만의 완전체 출격! 레전드 찍은 블랙핑크' / 'RunningMan' BlackPink Special | SBS NOW","2020-10-19T09:21:05Z","UCcOYEm78CpaZQvPE6LtoSeA","SBS NOW / SBS 공식 채널","24","20.22.10","SBS Entertainment|예고|유재석|하하|송지효|김종국|이광수|지석진|전소민|양세찬|런닝맨|running man Preview|Yoo jae suk|Haha|Song jihyo|Kim jong kook|Lee kwang soo|Ji suk jin|Jeon so min|Yang se chan|블랙핑크|블랙핑크런닝맨|제니|지수|로제|리사|LovesickGirls|다시보기|하이라이트|요약|모음|블핑|예능|케미|웃긴영상|이름표|게임|유느|yg|아이돌|여돌|kpop","3421760","162259","1758","7669","https://i.ytimg.com/vi/GrDYOl1v68M/default.jpg","False","False","525회차 - '블랙핑크 in RUNNINGMAN'3년 만의 완전체 출격!레전드 찍은 👑블랙핑크👑런닝맨🏃🏻🏃🏻‍♀️🏃🏻‍♂️‬☞ 매주 일요일 오후 5시 본방송#런닝맨 #블랙핑크 #BlackPink▶ Subscribe NOW! SBS NOW!  https://bit.ly/2YRf9Kn▶ Homepage :  https://programs.sbs.co.kr/enter/runningman/▶ Facebook :  https://www.facebook.com/sbsnow/▶ Instagram : https://www.instagram.com/sbsnow_insta/","25M55S"
"mLxd2eU9L8o","(Eng sub) [환불원정대] 환불원정대 쇼! 음악중심 데뷔 무대! (Hangout with Yoo - refund sisters)","2020-10-17T10:45:03Z","UCx6jsZ02B4K3SECUrkgPyzg","놀면 뭐하니?","24","20.22.10","유재석|김태호|무한도전|유플래시|유산슬|뽕포유|라섹|유르페우스|놀면 뭐하니|놀뭐|무도","8817627","256934","5061","34022","https://i.ytimg.com/vi/mLxd2eU9L8o/default.jpg","False","False","★★★More 'Hangout with Yoo' clips are available★★★iMBChttp://www.imbc.com/broad/tv/ent/hangoutwithyoo/vod/WAVVEhttps://www.wavve.com/player/vod?programid=M_1004711100000100000&page=1","5M27S"
"HQPw2pOzgtE","[지금하동TV]감동사연 엄상주회장님 하동군수님 정동원 집 방문 어느꽃보다 강하게 오래오래 수국처럼","2020-10-21T01:09:45Z","UCWycwuzGw-KaTuNLVJlergg","지금하동TV","10","20.22.10","#하동군|#하동여행|#하동카페|#우주총동원|#정동원|#김다현|#정동원길|#소유담|#경상남도추천여행|#추천카페|#예쁜카페|#하동맛집|#가을여행","590598","13619","252","943","https://i.ytimg.com/vi/HQPw2pOzgtE/default.jpg","False","False","#엄상주회장님의약속#동원이집#수국천지하동","17M"
"yhBK4vwR9Kc","장민호 정동원에게 아픈 몸을 이끌고 갑자기 찾아간 진짜 이유","2020-10-19T21:53:58Z","UCyhfg2BQVXkz12qTlxTXX2A","청정구역","24","20.22.10","장민호|정동원|사랑의콜센타 장민호|사랑의콜센타 정동원|뽕숭아학당 장민호|미스터트롯|트롯맨|정동원 장민호|파트너즈|미스터트롯 파트너|장민호 유튜브|정동원 유튜브|우주총동원","496805","18898","508","874","https://i.ytimg.com/vi/yhBK4vwR9Kc/default.jpg","False","False","#장민호 #정동원 #사랑의콜센타최근 장민호님이 몸이 안 좋은 상황인데도 불구하고 스케줄을 마치고 정동원군에게 달려갔다고 하는데요. 과연 그 이유가 무엇인지 청정구역이 알아봤습니다.","8M15S"
"PYFBnLU1A8g","[최초공개] 임영웅 바지입기 게임 중 보인 이상행동 숨겨진 비밀 화제중 뽕숭아학당 사랑의콜센타 뽕뉴스","2020-10-21T20:59:37Z","UCGTkexpi7LpVwgdzK4D6sHg","뽕뉴스","22","20.22.10","임영웅|임영웅과거|임영웅편지|임영웅할머니팬|임영웅팬|가수임영웅|임영웅소리|임영웅사과|임영웅시상|임영웅노래모음|임영웅유튜브|임영웅오래된노래|임영웅어느노부부|임영웅바램|임영웅보라빛엽서|임영웅데스파시토|임영웅신곡|임영웅아로하|임영웅오랜만이야|임영웅마법의성|임영웅이제나를믿어요|임영웅오승근|임영웅사시|임영웅빗속을둘이서|임영웅상사화|임영웅송가인|임영웅소속사|임영웅축가|임영웅가지마|임영웅그리움만쌓이네|임영웅결승곡|임영웅그겨울의찻집|임영웅구름한조각|임영웅댄스|임영웅발라드|트로트|트로트가수|미스터트롯|임영웅인기상|임영웅눈물|임영웅어느60대노부부이야기|임영웅미스터트롯|임영웅미스터트롯콘서트|김호중|김호중임영웅|뽕뉴스|임영웅생방송|임영웅라이브생방송|임영웅생방송라이브|청정구역|햇반뮤직|미국경아|웅바라기|웅갤러리|임영웅노래듣기|임영웅노래|임영웅콘서트|임영웅엄마|임영웅아빠|임영웅어머니|임영웅아버지|임영웅스승|임영웅취미|임영웅나이|임영웅인스타|임영웅라이브|임영웅동영상|임영웅조영남|임영웅물고기|임영웅신정훈","127839","8826","135","287","https://i.ytimg.com/vi/PYFBnLU1A8g/default.jpg","False","False","*뽕뉴스 VIP 멤버쉽 가입 후원은 운영에 큰 힘이 되며 다양한 혜택도 준비되어 있습니다!*VIP 가입하기: https://www.youtube.com/channel/UCGTkexpi7LpVwgdzK4D6sHg/join임영웅 바지입기 게임 중 보인 이상행동 숨겨진 비밀 화제중 뽕숭아학당 사랑의콜센타 뽕뉴스#임영웅뽕숭아학당#임영웅바지입기#임영웅광고#뽕뉴스","8M39S"
"dfl9KIX1WpU","[MV] 마마무 (MAMAMOO) - 딩가딩가 (Dingga)","2020-10-20T09:00:13Z","UCuhAUMLzJxlP1W7mEk0_6lA","MAMAMOO","10","20.22.10","MAMAMOO|마마무|딩가딩가|Dingga|마마무 딩가딩가|MAMAMOO Dingga|딩가딩가 뮤비|딩가딩가 뮤직비디오|DIngga MV|MMM Dingga|마마무 뮤비|마마무 뮤직비디오","9307887","1190551","13763","86377","https://i.ytimg.com/vi/dfl9KIX1WpU/default.jpg","False","False","[MV] 마마무 (MAMAMOO) - 딩가딩가 (Dingga)Instagram: https://bit.ly/2TrQPJDFacebook: https://bit.ly/2OYoA1WTwitter: https://bit.ly/2TuKNboAbout MAMAMOO.MAMAMOO(마마무) OFFICIAL CHANNEL#MAMAMOO #마마무 #딩가딩가MAMAMOO.SUBSCRIBE: https://bit.ly/2PFdfsIhttps://www.youtube.com/c/MAMAMOO_OFFICIALDon't forget to subscribe, like and leave a comment.","3M53S"
"WLf5FR5K76w","조사의 시간 [총몇명 특별편]","2020-10-21T09:00:59Z","UCRuSxVu4iqTK5kCh90ntAgA","총몇명","1","20.22.10","총몇명|ㅋㅋㅋ|민모리|나천재|재밌는 만화|인구주택총조사|통계청","889092","25171","470","2416","https://i.ytimg.com/vi/WLf5FR5K76w/default.jpg","False","False","오늘도 감사드리며.. 행복한 하루 보내세요!※본 컨텐츠는 '통계청'의 지원을 받아 제작되었습니다총몇명 스튜디오 - 총몇명, 십제곱, 5G민, MOVE혁, 찐스톤, Jin, 정영준♬BGMJazzi  by Frank SchröterLink: https://filmmusic.io/song/6469-jazzi-License: http://creativecommons.org/licenses/by/4.0/Swingland 2 by Frank SchröterLink: https://filmmusic.io/song/6626-swingland-2License: http://creativecommons.org/licenses/by/4.0/Foam Rubber by Alexander NakaradaLink: https://filmmusic.io/song/4783-foam-rubberLicense: http://creativecommons.org/licenses/by/4.0/Happy Boy End Theme by Kevin MacLeodLink: https://filmmusic.io/song/3854-happy-boy-end-themeLicense: http://creativecommons.org/licenses/by/4.0/","4M25S"
"riqSjnOo62s","＂너 진짜 나 좋아해?＂, 뇌파 폭발하는 뚜두뚜두 게임 [예능맛집X곱빼기/런닝맨/RunningMan]","2020-10-21T09:00:08Z","UCnx4Fi4cmkLGDiFfZ311wWw","SBS ENTER PLAY","24","20.22.10","런닝맨|유재석|김종국|지석진|하하|송지효|전소민|양세찬|이광수|런닝맨 다시보기|런닝맨 하이라이트|RunningMan|런닝맨게임|블랙핑크|로제|제니|리사|지수|블핑|BLACKPINK","801382","8733","131","870","https://i.ytimg.com/vi/riqSjnOo62s/default.jpg","False","False","＂관심있는 이성 있어?＂ -＂광수오빠＂평정심 잃게 만드는 블랙핑크와 본능적으로 뚜두뚜두EP.525 [예능맛집X곱빼기/RunningMan]☞ 매주 일요일 오후 5:00","8M18S"
"mZcpgx-HrkQ","임영웅의 쌍용 렉스턴, 모든게 공개됐다…가격 3700만원부터, SUV계의 영웅 되려나","2020-10-21T05:40:46Z","UCd5CdYxogKBwvv1xyuxhvZA","김한용의 MOCAR","2","20.22.10","김한용|mocar|모카|시승기|자동차|국산차|수입차|현대차|렉스턴 페이스리프트|신형 렉스턴|임영웅 신곡|임영웅 차|쌍용 렉스턴|g4 렉스턴|렉스턴 스포츠|렉스턴 차박|렉스턴 임영웅|렉스턴 페이스리프트 실내|렉스턴 페이스리프트 출시일|렉스턴 페이스리프트 예상도|렉스턴 페이스리프트 가솔린|렉스턴 페이스리프트 가격|g4 렉스턴 페이스리프트|쌍용 렉스턴 페이스리프트|쌍용 렉스턴 임영웅|렉스턴 7인승 차박","324480","3874","205","807","https://i.ytimg.com/vi/mZcpgx-HrkQ/default.jpg","False","False","임영웅의 쌍용 렉스턴, 모든게 공개됐다…SUV계의 영웅 되려나* 일부 유료 광고가 포함되어 있습니다 * 루프트 헤파필터 구매링크 : https://bit.ly/2Pl7q0V---구독해주세요 : https://bit.ly/2NCioiE김한용 hy.kim@mocar.kr","13M3S"
"vzljWxz_B3Y","Let Me Go (놓아줘) (with TAEYEON)","2020-10-20T09:02:55Z","UCt0DL6mxwl5As1B5eFJO2tQ","Crush - Topic","10","20.22.10","Crush|with HER|Let Me Go (놓아줘) (with TAEYEON)","159825","2752","37","7","https://i.ytimg.com/vi/vzljWxz_B3Y/default.jpg","False","False","Provided to YouTube by AdShare for a Third partyLet Me Go (놓아줘) (with TAEYEON) · Crushwith HER℗ P NATIONProducer: 홍소진Auto-generated by YouTube.","3M32S"
