video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description,duration
"FIgP8iZLxhY","TWICE I CAN'T STOP ME M/V Story Teaser","2020-10-21T11:59:53Z","UCaO6TYtlC8U5ttz62hTrZgg","JYP Entertainment","10","20.22.10","TWICE|트와이스|eyeswideopen|I cant stop me|icantstopme|twice I cant stop me|twice eyes wide open|twice eyes wide open teaser|twice I cant stop me story teaser|twice story teaser I cant stop me|twice teaser eyes wide open|twice 2nd full album|twice full album|아이즈와이드오픈|아이캔트스탑미|트와이스 아이즈와이드오픈|트와이스 아이캔트스탑미|트와이스 정규2집|트와이스 정규2집 아이즈와이드오픈|트와이스 정규 2집 아이캔트스탑미","2334084","457798","5870","49664","https://i.ytimg.com/vi/FIgP8iZLxhY/default.jpg","False","False","TWICE I CAN'T STOP ME M/V Story TeaserPre-Save “Eyes wide open” NOW:https://TWICE.lnk.to/EWOpresaveTWICE Official YouTube: http://www.youtube.com/c/TWICETWICE Official Facebook: http://www.facebook.com/JYPETWICETWICE Official Twitter: http://www.twitter.com/JYPETWICETWICE Official Instagram: http://www.instagram.com/TWICETAGRAMTWICE Official Homepage: http://TWICE.jype.comTWICE Official Fan's: http://fans.jype.com/TWICEⓒ 2020 JYP Entertainment. All Rights Reserved#TWICE #Eyeswideopen #ICANTSTOPME","1M1S"
"ht-zxQmo6hg","フォートナイトメア2020 マイダスの復讐 ゲームプレイトレーラー - フォートナイト","2020-10-21T08:03:16Z","UCwF6o6cF7BMTY1-OZ7ZUY7Q","フォートナイト 公式","20","20.22.10","フォートナイト|EPIC GAMES|FORTNITE|BATTLE ROYALE","497529","7772","681","0","https://i.ytimg.com/vi/ht-zxQmo6hg/default.jpg","True","False","復讐の味は蜜… ではなく… 黄金になる！ 詳細はこちらをチェック: https://www.epicgames.com/fortnite/news/join-shadow-midas-to-get-revenge-in-fortnitemares-2020","1M5S"
"_w_H7vxWFzc","斉藤くんに無限シャンプードッキリしてみた","2020-10-22T03:00:06Z","UCOF2nUSKF2Mz_vZHlxjxRTg","ふわっとmikuruチャンネル","24","20.22.10","朝倉未来","169841","6064","212","670","https://i.ytimg.com/vi/_w_H7vxWFzc/default.jpg","False","False","今回紹介のチャップアップシャンプーはこちらhttps://chapup.jp/4zhdttsyspw218メインチャンネルはこちらhttps://www.youtube.com/channel/UCJZVj2iBrdvbNc416i0V-UA曲チャンネルはこちらhttps://www.youtube.com/channel/UCl9CQSy1zql0pTS2oo9rFGQ/アパレル販売開始しましたhttps://matinavenir.com/書籍発売開始しました朝倉未来の強者の流儀はこちらhttps://www.amazon.co.jp/dp/4046046961過去の動画はこちらお笑い芸人の審査員中にメンバーがお笑い芸人として出てきたらどんな反応をするのか検証してみた【東京MX TV 東京オーディション仮】https://www.youtube.com/watch?v=BaHdMNY8kws&t=337sステーキ3kg食べれるか挑戦してみたhttps://www.youtube.com/watch?v=NV63Ac7Tg_U&t=148s脱出不可能？なぞともカフェに行ってみたhttps://www.youtube.com/watch?v=KLCoVOnam4Y&t=656sいざという時の護身術を一瞬で考えてみたhttps://www.youtube.com/watch?v=9J-uxcOo4rs&t=979s食パンを１分以内に食べられるか挑戦してみたhttps://www.youtube.com/watch?v=iYk8dOwDv5c恋愛＆人生相談に答えてみたhttps://www.youtube.com/watch?v=bZH4VcKzmbw&t=57s・朝倉未来https://www.instagram.com/mikuruasakurahttps://twitter.com/MikuruAsakura・佐々木くんhttps://twitter.com/hiro_sasaki_https://www.instagram.com/hirosasaki_/・たくまhttps://twitter.com/Taku0532https://www.instagram.com/md_takuma/・吉田くんhttps://www.instagram.com/yoshi_da318https://twitter.com/Yoshida_318・朝倉未来 Youtube公式インスタグラムhttps://www.instagram.com/asakuramikuruyt・朝倉未来 Youtube公式ツイッターhttps://twitter.com/asakuramikuruyt・お仕事のご依頼はこちらmikuruasakuramg@gmail.com","8M20S"
"w1BRdjxQ7LI","【コラボ企画】トクサンvsライパチ ホームランダービー 後編","2020-10-21T09:30:50Z","UCE_pCd9bB79Tf8eC_QZHkpA","BsTV - オリックス・バファローズ 公式","17","20.22.10","[none]","109511","1077","54","197","https://i.ytimg.com/vi/w1BRdjxQ7LI/default.jpg","False","False","「BsTV」と「トクサンTV」がまさかのコラボレーション！トクサン＆ライパチのお二人が、始球式をかけたホームラン競争で対決した様子の後編をお届けします！◆トクサンTVはこちら↓https://www.youtube.com/channel/UCfkM3u-0uSKADDitZLpXcfA◆オリックス・バファローズ最新情報はこちらhttps://www.buffaloes.co.jp/index2.html◆facebookhttps://www.facebook.com/buffaloes.official/◆twitterhttps://twitter.com/Orix_Buffaloes/◆instgramhttps://www.instagram.com/orix_buffaloes/◆バファローブル&ベルtwitterhttps://twitter.com/bullbell_B◆バファローベルinstgramhttps://www.instagram.com/buffalobell_222/◆オリックス・バファローズLINE公式アカウント●友達登録はこちら↓https://line.me/R/ti/p/%40265qlfns#オリックスバファローズ#オリックス#ORIX #buffaloes #Bs2020 #BsTV #baseball","7M51S"
"sibiE0YRnlk","殺処分寸前だった子猫を保護しようと思う。","2020-10-20T11:00:14Z","UCIDOHrFd4wl8P6pPyPKlG2A","タイピー日記/taipi","15","20.22.10","動物|生き物|タイピー 日記|犬|猫|dog|cat|animals|アメリカンショートヘアー|ケルピー|ボーダーコリー|牧羊犬|pet|ペット|保護猫|捨て猫|黒猫|病気|里親","1159375","70188","3908","13984","https://i.ytimg.com/vi/sibiE0YRnlk/default.jpg","False","False","これから新たな仲間が加わります。でんの代わりに大事に育てていこうと思います。動物シリーズhttps://www.youtube.com/watch?v=ni5VSroXGfM&list=PL8dKJ5UuFUpZx6qVhlMv4XmpPbGh3q3Vr","12M48S"
"Qv9-GrrceGQ","やまき　裏メニュー　『アブラ』　ついに完璧なタレの作り方見つけた","2020-10-21T10:18:03Z","UCEAvwlv0ZtJrSsgaA2CewOw","きまぐれクックのサボり場","26","20.22.10","捌き方|料理|釣り|きまぐれクック|音フェチ|ASMR","609276","11416","389","857","https://i.ytimg.com/vi/Qv9-GrrceGQ/default.jpg","False","False","レシピベースたれ・酒(日本酒)　１００ｃｃ・みりん　１００ｃｃ・醤油　１００ｃｃ・砂糖　小さじ２・はちみつ　小さじ２焼きタレ・ベースたれ　２００ｃｃ・すりおろしリンゴ　１/４個付けタレ・ベースたれ　１００ｃｃ・にんにく４かけ・一味　大量☆メインチャンネル➡https://www.youtube.com/user/toruteli☆Twitter➡https://twitter.com/Kneko__☆インスタ➡https://www.instagram.com/kimagure.cook/?hl=ja☆オリジナルグッズ➡https://kiii.theshop.jp/","10M51S"
"RgcnpIi-l-c","旧車屋さんが本気でレストアした、1973年式ISUZUベレットを見て欲しいノ巻","2020-10-21T13:59:14Z","UCc-QmIRSECP8Nm-P5ycue8Q","京都はんなりチャンネル","2","20.22.10","旧車|ベレット|斎藤商会|京都 旧車|カローラ 旧車|トヨタ 旧車|ISUZU 旧車|イスズ 旧車|旧車 エンジン音|旧車 エンジン始動|マセラティ|スプリンター|８６|AE86|KP61|スターレット|カローラレビン|カローラトレノ|車 面白い|車 おもしろ映像|旧車屋|旧車 中古車|中古車 旧車|人気の中古車|人気の旧車|人気の車|急上昇ランキング|セリカ|RX3|RXサバンナ|ハコスカ|ケンメリ|老害|車 おじさん|旧車 室内|旧車 プラスチック|旧車 カーボン|車 カーボン|車 2ドア|旧車 オープン|旧車 レストア|車 番組|旧車 海外|旧車 安い|旧車 内装|旧車 塗装|旧車 日産|旧車 当時|当時物|旧車 当時物パーツ|旧車 te27|旧車 カスタム|旧車 改造|車 改造車|中古車 改造車|旧車 かっこいい|かっこいい車|黒金|カーボンファイバー|旧車 モテる|モテる車|フルレストア|レストア パーツ|レストア 部品|綺麗な旧車","221071","5862","100","403","https://i.ytimg.com/vi/RgcnpIi-l-c/default.jpg","False","False","京都の旧車屋さん『斎藤商会』さんの力作が某展示場から帰って来たので、動画で公開してみました。詳しくはコチラ→http://www.te27.jpラインスタンプも買ってネ→https://store.line.me/stickershop/product/13173093京都はんなりチャンネルの弟チャンネル『オートスキャナーAUTO SCANNER』が出来ました！良かったらコチラも見て下さい♪https://www.youtube.com/channel/UCTpQj7Boxg4n3IK2utf_Fsw#ベレット #フルレストア車","9M18S"
"9EHDXxahx-k","【ドッキリ】目隠しでパンチを受けると威力倍増！？女性K-1ファイターMIOが大岩龍矢に目隠しボディーブロー！！と思わせて、あの人を送り込んでみた。","2020-10-21T08:00:02Z","UCUYgBcA6ZpAK9sbJLdYdcWw","武尊 / TAKERU","23","20.22.10","武尊|タケル|たける|K-1|キックボクシング|チャンピオン|RIZIN|朝倉|未来|海|那須川|天心|KO|ユンチー|質問|Q&A|竹原慎二|ボディーブロー|ドッキリ","209906","3357","130","223","https://i.ytimg.com/vi/9EHDXxahx-k/default.jpg","False","False","元WBA世界ミドル級王者の竹原さんとコラボ企画！今回のターゲットになってしまったのは...＜竹原テレビ＞https://www.youtube.com/channel/UCQXwvYkiHyEfzV66-fols3w＜オススメ動画＞衝撃KOのユンチー戦を解説！恐るべし武尊の破壊力 vs ユンチーの超屈強フィジカルhttps://youtu.be/0gFqpV9--q0因縁マッチ！小澤海斗戦の裏側を初告白！骨折したまま激闘！？https://youtu.be/OYHpVJmTa0M【K-1世界王者対決】因縁のある2人がMMAルールで何でもありの殴り合い。 最後はヒートアップして事件が！？https://youtu.be/mU_D-c_tOrQ【衝撃】ラファエルがK-1参戦！？デビュー戦に向けて武尊がガチ指導！https://youtu.be/goi35nSVdlw武尊が高校生になって渋谷でナンパ、全力シャドー・・どこまでバレずにやれるのか？https://youtu.be/gs8KYlBfEyc＜SNS＞Twitter：https://twitter.com/takerusegawaInstagram：https://www.instagram.com/k1takeru/Tik Tok：https://vt.tiktok.com/UsRgFV/＜K-1＞ You Tube：https://www.youtube.com/user/k1WorldLeague#武尊 #K_1 #ドッキリ#格闘技","10M1S"
"-_4mP-Dejic","【仲里依紗＆古川優香＆ぺえ】大はしゃぎ！爆笑の東京ドライブ","2020-10-21T11:00:01Z","UC0YsAI8JC0yx1sCbshABidA","ぺえ","22","20.22.10","[none]","312332","6834","75","425","https://i.ytimg.com/vi/-_4mP-Dejic/default.jpg","False","False","仲里依紗さんのチャンネルはこちら⬇️https://www.youtube.com/c/nakariisadesu/featured古川優香のYoutubeチャンネルはこちら⬇️https://www.youtube.com/channel/UCm-m76oSXXj41CUxDwUeF4Q【レギュラー出演中！】テレビ東京『ひみつ×戦士 ファントミラージュ！』アベコベ刑事役 💘TOKYOMX『話題のアプリええじゃないか』🌈BSフジ『はいすぺ女子図鑑』出演中✨【instagram】https://www.instagram.com/peey/【twitter】https://twitter.com/peex007?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor 【blog】  http://lineblog.me/peepee/  【お便りはこちらまで♡】✉️ 〒150-0001 東京都渋谷区神宮前5-3-13TWIN PLANET BLDG ぺえ宛 ⭐︎#仲里依紗#古川優香#妖怪","12M29S"
"7sQqukMad7c","【ご報告】もう限界です!! 今まで隠してたことを話します #399","2020-10-21T09:00:04Z","UCd0pUnH7i5CM-Y8xRe7cZVg","B-life","26","20.22.10","[none]","361903","14696","535","1759","https://i.ytimg.com/vi/7sQqukMad7c/default.jpg","False","False","B-life書籍最新刊『魔法のピラティス』がいよいよ6月1日に発売決定！購入はこちら↓https://amzn.to/3avHlEtB-lifeオンラインサロン7日間無料！全部で100時間以上のLIVEレッスンが受けられます♪詳細はこちら↓https://lounge.dmm.com/detail/1005/------------------------------------------------------------------------------【B-lifeについて】動画の補足情報をブログで紹介していますhttps://www.blifetokyo.com/新しいカレンダープログラムやワークショップ等の情報をFacebookで配信していますhttps://www.facebook.com/blifetokyo/主に撮影裏側の写真や動画を載せていますhttps://www.instagram.com/blifetokyo/------------------------------------------------------------------------------【使用ウェア】　スタイリッシュでおしゃれな「KIT」のウェアを使用していますhttp://bit.ly/2Cpj8C4Marikoが動画内で着ているウェアhttp://bit.ly/2BlGQ0i","6M52S"
