video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description,duration
"SgV0-0puqWM","Монеточка – новая жизнь, новый дом, новый альбом / вДудь","2020-10-20T06:30:35Z","UCMCgOm8GZkHp8zJ6l7_hIuA","вДудь","22","20.20.10","монеточка|музыка|интервью|вдудь|лиза монеточка|лиза гырдымова|екатеринбург|витя исаев|витя бцх|гори гори гори|noize mc|нойз мс|дудь|юрий дудь|красная поляна|декоративно-прикладное искусство|раскраски для взрослых|сокуров|александр сокуров|русский ковчег|миядзаки|хаяо миядзаки|унесенные призраками|моргенштерн|песня про путина","1942681","103890","13686","15626","https://i.ytimg.com/vi/SgV0-0puqWM/default.jpg","False","False","Лучшие стейки любой прожарки у вас дома благодаря грилю Tefal OptiGrill Elite GC750D30.Купить гриль Tefal OptiGrill Elite GC750D30 на сайте Эльдорадо.ru https://clck.ru/RLn5B Промокод ВДУДЬ2000 до 31 октября 2020Монеточка https://www.youtube.com/channel/UC53JOxGaJlh6vD0ZHUjWhsAДудь https://vdudvdud.ru/0:00 Го!0:17 Куда Монеточка потратила 18 000 000 рублей   3:09 Спасаем мышь4:34 Извинения Сокурова  7:46 Первый стейк Дудя11:05 Витя Исаев – 50% успеха Монеточки15:27 Почему популярность – это очень тяжело24:28 Почему Моргенштерн лучше, чем Оксимирон26:54 Как после славы вернуться к нормальной жизни34:17 «Ленин – это маленький лысый засранец»39:17 ЧСВ40:53 Лиза – теперь и актриса43:16 «Русский ковчег» – гениальный фильм Сокурова46:07 «Никогда бы не назвал женщину сукой»47:50 Учимся ремеслу актера52:04 Монеточка и Гречка  56:21 В прошлом году Лиза должна была выйти замуж1:00:55 Монеточка и Витя – пара?1:04:51 Пронзительная история про Миядзаки  1:08:15 Поправки в конституцию1:09:08 Песня про Путина1:15:11 Жириновский vs Немцов1:17:12 ЛГБТ1:20:33 Детская травма «Ленинграда»1:27:11 Про русский рок1:31:47 Много хоумвидео из детства1:34:32 Земфира1:38:05 В чем кайф фигурного катания?   1:39:45 Тутберидзе или Плющенко?1:40:39 В чем сила?1:41:03 КОНКУРС!","PT1H42M57S"
"LtpivkET73k","СМОТРЮ ТИКТОКИ О СЕБЕ | СЛИВ ДИМА ЕВТУШЕНКО","2020-10-20T12:27:23Z","UC-UZpjx7fUGroVLfAIAKUYg","Дима Евтушенко","24","20.20.10","СМОТРЮ ТИКТОКИ О СЕБЕ | СЛИВ ДИМА ЕВТУШЕНКО|СМОТРЮ ТИКТОКИ О СЕБЕ|СЛИВ ДИМА ЕВТУШЕНКО|СМОТРЮ ТИКТОКИ|ТИКТОКИ|СЛИВ|ДИМА ЕВТУШЕНКО|СМОТРЮ СЛИВ ДИМА ЕВТУШЕНКО|СЛИВ ЕВТУШЕНКО|tik tok|тик ток|смотрю видео в тик ток|реакция на видео в тик ток о себе|видео в тик ток|Дима Евтушенко|MAGIC FIVE|M5|magicfive|евтушенко|100 сообщений звездам в инстаграме","502631","127001","2233","27470","https://i.ytimg.com/vi/LtpivkET73k/default.jpg","False","False","https://youtu.be/44veVqYtT0w - КЛИП ПОКАЖУ ТЕБЕ MAGICСАМЫЙ ВИЗУАЛЬНЫЙ КАРТОЧНЫЙ ФОКУС - http://bit.ly/parallax_tikПОДПИШИСЬ на Мой Инстаграм - http://bit.ly/evtushenko_instaПОДПИШИСЬ на Мой Тик Ток - http://bit.ly/evtushenko_tikСМОТРЮ ТИКТОКИ О СЕБЕ | СЛИВ ДИМА ЕВТУШЕНКОВ это ролике я буду смотерть ваши видео об мне либо же о Magic Five, и то что я увидел повергнет вас в шок, смотрите до конца, оно того стоит !Для рекламы писать нам на e-mail:MagicFive@didenok.comProduction Music courtesy of Epidemic Sound www.epidemicsound.com","PT24M6S"
"tQBsAxY5ZuY","Ты расскажешь мне ВСЁ [Мифы #11]","2020-10-20T12:50:49Z","UC8M5YVWQan_3Elm-URehz9w","Utopia Show","24","20.20.10","Сыворотка правды|утопия шоу|мифы в которые мы верим|мифы|разоблачение мифов|киногрех|киноляп|truth serum|пентотал натрия","499213","130634","731","6671","https://i.ytimg.com/vi/tQBsAxY5ZuY/default.jpg","False","False","Изучай английский с Флоу от Яндекс.Практикума - https://ya.cc/t/7KJ4eZ1dDsh3o Пройди первую главу в интерактивном тренажёре и занятие c преподавателем бесплатно - и выиграй одну из трех Яндекс.Станций! Результаты 20 ноября.Телега: https://t.me/topapopaЛайв канал с бэками, фейлами и стримами:https://www.youtube.com/user/MrTopatellaОзвучание: https://vk.com/dstroev Группа ВК https://vk.com/utopia_show Поддержи наш проект:https://vk.com/app5727453_-96007970ВК https://vk.com/topatellaИнстаграм https://www.instagram.com/topatellahttps://www.instagram.com/arristarkhovahttps://www.instagram.com/aleksey_popadinetsМатериалы к выпуску:https://cutt.ly/5glJhyDProduction Music courtesy of Epidemic Sound!","PT16M17S"
"kmS9gryX0zQ","Джиган, Тимати, Егор Крид - Rolls Royce (СНИППЕТ ТРЕКА)","2020-10-20T13:00:10Z","UCZeinbsBPa37qf4HPj_w-lw","Егор Крид","10","20.20.10","тимати|егор крид|джиган|егор крид и тимати|тимати и джиган|роллс ройс|rolls royce|егор крид роллс ройс|тимати роллс ройс|джиган роллс ройс|егор крид трек|егор крид сниппет|джиган тимати егор крид|егор крид и джиган|егор крид rolls royce|тимати rolls royce|сниппет трека|rolls royce сниппет","403326","41933","657","1894","https://i.ytimg.com/vi/kmS9gryX0zQ/default.jpg","False","False","Мы тут с Джиганом и Тимати новый трек вам показать хотим, выпускать быстрее премьеру? или будете ждать клип?! )#джиган #тимати #егоркрид","PT15S"
"WCRBKyYSg-U","ШАШЛЫК из СТРАУСА. МЯСО СТРАУСА на МАНГАЛЕ. ENG SUB","2020-10-20T09:00:07Z","UCHK357UDDmL6EMTb4YPE7ew","GEORGY KAVKAZ","24","20.20.10","КАК|ПРИГОТОВИТЬ|ШАШЛЫК|ИЗ|МЯСО|МЯСА|ФИЛЕ|в|духовке|рецепты|на|сковороде|вкусная|бедро|грудка|голень|запеченная|блюда|мультиварке|сочная|фарш|что|печень|стейк|мягкая|с|овощами|приготовление|суп|тушеная|можно|сколько|варить|индейку|просто|калорийность|фольге|домашняя|котлеты|кортошкой|сливочном|соусе|сметане|рукаве|фарша|индюк|цыпленок|диетическая|видео|маринад|специи|приправы|для|ГЕОРГИЙ КАВКАЗ|GEORGY KAVKAZ|youtube|мангал|углях|казане|костре|ASMR|страус|страуса|страусиное|страусиного|яйцо|да","937564","64851","2002","4838","https://i.ytimg.com/vi/WCRBKyYSg-U/default.jpg","False","False","ПРИГОТОВЛЕНИЕ СТРАУСА на УГЛЯХ. ЖАРИМ СТРАУСИНОЕ МЯСО 🥩Мясо страуса на мангале. Как приготовить сочный шашлык из страуса. Маринад для страуса. НОВОЕ видео ШАШЛЫК из СТРАУСА. МЯСО СТРАУСА на МАНГАЛЕ. ENG SUB на YouTube канал ГЕОРГИЙ КАВКАЗ https://youtu.be/WCRBKyYSg-U_________________Заказать нож можно здесьСсылка https://www.instagram.com/ostriy_nozh/?igshid=1kz3b094ml9qh Для подписчиков действует скидка 10%  по промокоду ГЕОРГИЙ КАВКАЗ ----------------------------Друзья! Вы можете приобрести Казаны, тандыры, мангалы, саджи и многое другое в надежном интернет-магазине товаров для пикника и отдыха http://kazany.ru/----------------------------ПОДПИСЫВАЙТЕСЬ  и следите за нашим instagram https://www.instagram.com/georgikavkaz/https://www.instagram.com/georgikavkaz/https://www.instagram.com/georgikavkaz/-----------------------------Группа в Facebook: https://www.facebook.com/groups/362499107520738/Группа Вконтакте:  https://vk.com/public153068131------------------------------P.S. ПОНРАВИЛОСЬ ВИДЕО ЛАЙКНИТЕ И ПОДЕЛИТЕСЬ ИМ С ДРУЗЬЯМИ!! #ШАШЛЫК #МЯСО #СТРАУСА","PT13M37S"
"bC06Zt_WaM4","Все о работе в ювелирном магазине Sunlight. Когда закроют САНЛАЙТ.","2020-10-19T09:14:47Z","UCkbSaWqttPHTS00K0fjniTQ","Все Работы Хороши","22","20.20.10","sunlight|санлайт|санлайт золото|украшения санлайт|золото санлайт|бриллианты санлайт|подвеска санлайт|золото|бриллианты|украшения sunlight|санлайт бриллианты|санлайт закрывается|sunlight закрывается|ювелирные украшения|украшения|серебро|работа|все работы хороши|олег асса|assa","857206","79563","1313","4988","https://i.ytimg.com/vi/bC06Zt_WaM4/default.jpg","False","False","Качай Raid: Shadow Legends бесплатно ✅ IOS: https://clik.cc/Sla9P ✅ ANDROID: https://clik.cc/VUizZ ✅ PC: https://clik.cc/VTdwr и получи специальный стартовый пакет💥 доступный только следующие 30 дней!*бонусы доступны для новых игроков+++++++++++++++++++++++++++++++++++++++++++++Кофейни Fa:cup: Пермь, ул Ленина 50а. ул Попова 52==============================================Jason Mewes twitchhttps://www.twitch.tv/jaymewes==============================================канал Дмитрия Маликоваhttps://www.youtube.com/channel/UCD5F4ujlije0Zn_f2Adq0nwканал Домика Джокераhttps://www.youtube.com/channel/UC4muL0wbtPTmkSTqXsVJmjA==========================================канал Дениса Косяковаhttps://www.youtube.com/channel/UClZEtNynvaBxCaq6aQtu6fA==========================================канал Юрия Хованского https://www.youtube.com/user/russianstandup==========================================канал группы Градусыhttps://www.youtube.com/user/Gradusy==========================================канал  группы Anacondazhttps://www.youtube.com/user/rapanacondaz==========================================Братюня! В этом выпуске AsSa расскажет все о работе в ювелирном магазине SUNLIGHT. Ты узнаешь все о компании Санлайт. Сколько зарабатывают в магазине SUNLIGHT . Стоит ли работать в SUNLIGHT.  Когда произойдет закрытие SUNLIGHT.  Все это и многое другое  от канала Все работы хороши.++++++++++++++++++++++++++++++++++++++++++++++++++НАША группа в ВКhttps://vk.com/vrh42Инстаграм AsSahttps://www.instagram.com/olegassa/++++++++++++++++++++++++++++++++++++++++++++++++++","PT1H2M24S"
"H5Hk6TFGzNM","Изменения в ПДД в 2021 году [Новые Штрафы для Водителей]","2020-10-20T08:45:01Z","UC-1W6GKASWrqZfK45zFLapg","АВТОМОБИЛИ","2","20.20.10","изменения пдд 2021|пдд 2021|пдд|пдд онлайн|правила пдд|знаки пдд|штраф гибдд|коап рф|правило движение|новые пдд|изменения в пдд с 2021 года|правила пдд 2021 года|новые пдд с 1 июня 2021|изменения в пдд с 1 июня 2021|новые штрафы пдд 2021|новые правила пдд 2021 года|изменения пдд с 1 января 2021 года|новые пдд 2021 года|правила пдд 2021|новые правила пдд 2021|пдд онлайн 2021|пдд с 1 января 2021|АВТОМОБИЛИ|САБС|новые штрафы гибдд 2021|новые штрафы","56185","2225","255","503","https://i.ytimg.com/vi/H5Hk6TFGzNM/default.jpg","False","False","Поправки в ПДД, которые, планируется ввести с 2021 года.Новые штрафы для водителей: за что будут наказывать в 2021 годуПоправки в ПДД со списком неисправностей, при которых запрещена эксплуатация автомобилей, закончили стадию общественных обсуждений. Сегодня расскажу за что уже в 2021 году инспекторы ГИБДД смогут штрафовать водителей!#АВТОМОБИЛИ #авто #изменениявпдд #пдд #пдд2021 #штрафы2021 #новыештрафы #поправкивпдд #штрафыдляводителей══════════════════════════════­═════Смотрите на канале:Авто Новинки 2018:  https://goo.gl/PfUkxq══════════════════════════════­═════АВТОМОБИЛИ - канал о Новинках Авто, Новостях Авто Индустрии и Автомобильных технологиях.ПОДПИШИСЬ НА КАНАЛ https://goo.gl/FPjnYUЛюбишь все, что связано с Авто тематикой? Подписывайся на канал #АВТОМОБИЛИ, чтобы не пропустить новые, интересные  выпуски и будь в курсе самых свежих новостей из мира #Авто индустрии!:https://goo.gl/FPjnYU══════════════════════════════­═════Следите за каналом! Спасибо!","PT8M25S"
"7BHbrfOVurQ","Северная Македония. Орёл и Решка. Девчата","2020-10-20T08:00:03Z","UCH4KR4_UxYIfQDTHaPeMWtg","Орел и Решка","19","20.20.10","орел и решка|orel i reshka|орел и решка hd|ивлеева|ивлеева шоу|ивлеева влог|настя ивлеева|орел и решка македония|орел и решка девчата|орел и решка настя ивлеева|орел и решка ивлеева коваль|орел и решка 2020|heads and tails tv show|туризм|тревел шоу|тревел блог|путешествия|heads and tails|орел и решка смотреть онлайн|орел и решка новый сезон|орел и решка ютуб|юлия коваль|македония орел и решка|македония","180192","7139","441","793","https://i.ytimg.com/vi/7BHbrfOVurQ/default.jpg","False","False","Северная Македония. Орёл и Решка. ДевчатаВ Северной Македонии мы впервые! И сразу успели покорить город Скопье с вершины - на вертолете, и проехать местным автобусом. Наши Девчата поплавали по Охридскому озеру, прошлись по набережной Вардара. Настю Ивлееву удивила Македония с ее мостами и шикарным видом. А еще одна из красивейших площадей - площадь Македонии. А вот Юле Коваль предстоит многочасовая прогулка по парку Пелистер - самому большому и самому старому парку Македонии.#орелирешка #ивлеева #коваль #орелирешкадевчата #македонияУгадай где сравнить цены в интернете?✅  Правильно, на e-katalog!👉 специально для тебя  игровые приставки https://www.e-katalog.ru/u/5Tch0O/a  👉 на любой вкус тонкие ноутбуки:https://www.e-katalog.ru/u/qJUPBX/a Смотреть онлайн бесплатно:Орел и решка. 1 сезон http://bit.ly/1_seasonОрел и решка. 2 сезон http://bit.ly/2_seasonОрел и решка. 3 сезон http://bit.ly/3_seasonОрел и решка. 4 сезон http://bit.ly/4_seasonОрел и решка. 5 сезон http://bit.ly/OiR_5_seasonОрел и решка. 6 сезон. Курортный http://bit.ly/OIR_KurortnyiОрел и решка. 7 сезон. Назад в СССР http://bit.ly/OIR_USSRОрел и решка. 8 сезон. На краю света http://bit.ly/OiR_NaKrayuSvetaОрел и решка. 9 сезон. Неизведанная Европа http://bit.ly/OiR_NeizvedannayaEvropaОрел и решка. 10 сезон. http://bit.ly/OiR_Yubileynyi_1Орел и решка. 11 сезон. Юбилейный http://bit.ly/OiR_Yubileynyi_2Орел и решка. 12 сезон. Кругосветка http://bit.ly/OiR_KrugosvetkaОрел и решка. 13 сезон. Рай и Ад http://bit.ly/OiR_RaiAd_1Орел и решка. 14 сезон. Перезагрузка http://bit.ly/OiR_PerezagruzkaОрёл и Решка. 15 сезон. Рай и Ад-2 http://bit.ly/OiR_RaiAd_2Орёл и Решка. Звёзды http://bit.ly/OiR_StarsОрел и решка. 16 сезон. Перезагрузка. АМЕРИКА http://bit.ly/OiR_Perezagruzka_AmericaОрёл и Решка. Морской сезон/По морям (17 сезон) http://bit.ly/OiR_Sea_1Орёл и Решка. Морской сезон/По морям-2 (18 сезон) http://bit.ly/OiR_Sea_2Орёл и Решка. Перезагрузка-3 (19 сезон) http://bit.ly/OiR_Perezagruzka_3Орёл и Решка. Морской сезон/По морям-3 (20 сезон) http://bit.ly/MarineSeason3Орёл и Решка. Мегаполисы (21 сезон) http://bit.ly/OiR_MegalopolisesОрёл и Решка. Чудеса света (22 сезон) http://bit.ly/OiR_ChudesaSvetaОрёл и Решка. Ивлеева VS Бедняков (23 сезон) http://bit.ly/OiR_IvleevaVSBednyakovОрёл и Решка. Безумные выходные (24 сезон) https://bit.ly/OiR_BezumnyevyhodnyeОрёл и Решка Карантин https://bit.ly/OiR_KarantinОрёл и Решка. На связи https://bit.ly/OiR_NasvyaziОрел и решка за кадром. Смешные и неудачные дубли http://bit.ly/OiR_FUNNYВокруг М с Лесей Никитюк http://bit.ly/VokrugMОрел и Решка. Шопинг в HD http://bit.ly/OiR_ShoppingДома лучше с Женей Синельниковым http://bit.ly/DomaLuchshe_Смотрите, подписывайтесь https://www.youtube.com/user/OreliReshkaОрел и Решка сайт https://orelireshka.tvОрел и Решка в социальных сетях: https://www.youtube.com/user/OreliReshkahttps://www.facebook.com/OrelReshkahttps://www.instagram.com/orelireshka_official/http://bit.ly/OiR_IvleevaVSBednyakovнастя ивлеева юля коваль орел и решка девчата македония","PT48M25S"
"4P4pagZneVk","Прятки В Доме СТРАШНОГО КЛОУНА !","2020-10-19T12:00:01Z","UC2tsySbe9TNrI-xh2lximHA","A4","24","20.20.10","Прятки В Доме СТРАШНОГО КЛОУНА !|Прятки От СТРАШНОГО КЛОУНА в Доме|Прятки от старшного клоуна|прятки от клоуна|страшный клоун|экстремальные прятки от страшного клоуна|экстремальные прятки|а4 страшный клоун|экстремальные прятки от клоуна|клоун а4|прятки челлендж|а4 клоун|прятки от клоуна а4|челлендж|влад бумага|влад а4|а4|клоун","10710010","1442389","19013","102877","https://i.ytimg.com/vi/4P4pagZneVk/default.jpg","False","False","Покупай новый Мерч А4 «Ламба&Гелик» на сайте - https://a4shop.ruМоя НОВАЯ ИГРА «А4 - Убеги от хейтеров» по ссылке - https://runawaychallenge.onelink.me/PmE5/b4c196deКанал ГЛЕНТА - https://bit.ly/2Gwxge4Качай МОЁ приложение «А4 Головоломки» по ссылке - https://a4logic.by/goКачай еще одно МОЁ приложение “А4 Колесо фортуны” по ссылке - https://a4roulette.onelink.me/v63S/go *****В этом ролике мы нашли ДОМ КЛОУНА и нам предстоит найти незаметно Кобякова и спасти его ! Но все пошло не по плану и СТРАШНЫЙ КЛОУН нас заметил и решил поиграть с нами в ПРЯТКИ у себя дома... Этот ролик получился ОЧЕНЬ ИНТЕРЕСНЫМ и ЭПИЧНЫМ !!! Смотри ДО КОНЦА и поддержи нас ЛАЙКОМ !!!*****● Instagram - https://www.instagram.com/a4omgПОДПИСЫВАЙСЯ ЧТОБЫ УВЕЛИЧИТЬ МОЮ САМООЦЕНКУ !) ▶️ РЕКЛАМА, СОТРУДНИЧЕСТВО: a4a4a4a4pr@gmail.com▶️ПРОШЛОЕ ВИДЕО - https://youtu.be/LS6DD1rscNw● Моя партнерская сеть MediaCube :  http://bit.ly/A4_mcn● Instagram - https://www.instagram.com/a4omg● VKontakte: https://vk.com/id240651878● Паблик VK : https://vk.com/a4_tv● TikTok - https://vm.tiktok.com/qwHt6j/","PT26M31S"
"oC7JbXDbQ10","КОРОЧЕ ГОВОРЯ, ОДНИ ДОМА [От первого лица] - Кто за нами СЛЕДИТ?","2020-10-20T03:45:05Z","UCWWSv6hYiclzU_ZS-HdRB3Q","Паша Лям","22","20.20.10","короче говоря одни дома|один дома|одни дома|короче говоря|видео короче говоря|короче говоря видео|от первого лица|лица|паша пэл|пашалим|пошалим|паша лям|лям|паша|короче|кароче|говоря|гаваря|кароче гаваря|rjhjxt ujdjhz|rjhjxt|ujdjhz|rfhjxt|ufdfhz|rfhjxt ufdfhz|onetwo|ikkero|видео иккеро|иккеро|паша лям и иккеро|кто следит|кто за нами следит|брат и сестра|сестра и брат|одни в квартире|остались одни в квартире|остались одни дома|а4|егорик|леша майсак|2020","122633","7079","462","1087","https://i.ytimg.com/vi/oC7JbXDbQ10/default.jpg","False","False","Чехлы искали здесь:в Украине https://ek.ua/u/SlCZDkв России https://www.e-katalog.ru/u/SlCZDkКороче говоря, мы остались одни дома. Как это случилось в 2020 году?  и как бездомные, бомжи,  живут на улице? Мне всегда было интересно, как можно жить без видео влад а4. Короче, все началось с того, что сестра оставила одного дома, и сказала, чтобы я убирал дома и я решил по звать своего друга, чтобы он мне помог. Ребят, мы остались одни в квартире это  видео от первого лица - ладно, не буду много рассказывать, смотрите это видео короче говоря и увидите что произошло....---Спасибо за помощь моему другу ИККЕРО - @ИККЕРО ---КОРОЧЕ ГОВОРЯ, ЗАБРАЛИ В АРМИЮhttps://youtu.be/v2ZDWxqepU0КОРОЧЕ ГОВОРЯ, 1 СЕНТЯБРЯ https://youtu.be/dUUPBci1j7EКОРОЧЕ ГОВОРЯ, БОЛЬШАЯ РЫБАЛКА! https://youtu.be/9Wur5fCI_fgКОРОЧЕ ГОВОРЯ, МИР В ОПАСНОСТИhttps://youtu.be/0dk4CnqMhaUКОРОЧЕ ГОВОРЯ, УЖАСНЫЙ ДЕНЬ https://youtu.be/0NM2kGw0krAКОРОЧЕ ГОВОРЯ, Я СТАЛ БОМЖОМ https://youtu.be/WqXJDgmJBMc---Сотрудничество, реклама: https://vk.com/9i23322 или bloggersbestfriends@mail.ru --Я В СОЦИАЛЬНЫХ СЕТЯХ: ✦Мой VK: https://vk.com/id476452638 ✦Мой ТикТок: https://www.tiktok.com/@plyam1✦INSTAGRAM: https://www.instagram.com/pashaliam1/---Похожие видео снимали так же: Room Factory, Mak , OneTwo, ИККЕРО, а4, Nastia Rizik, Тим Тим, Black Horse, ОЧКАСТЫЙ КРАСАВЧИК, Паша Пэл, ЕГОРИК---#отпервоголица #короче #ПашаЛям #ikkero #одиндома #однидома #корочеговоря #братисестра #пашапэл #onetwo #иккеро #тренды #выгналииздома #яодиндома #осталсядома #дом #один","PT8M50S"
