video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description,duration
"QbGpbsLOKYE","INTERNACIONAL 2 X 2 FLAMENGO | MELHORES MOMENTOS | 18ª RODADA BRASILEIRÃO 2020 | ge.globo","2020-10-25T23:33:10Z","UCgCKagVhzGnZcuP9bSMgMCg","ge","17","20.26.10","esporte|esportes|ge|ge.globo|globo esporte|globo|globoesporte.com|sportv|futebol|Flamengo|internacional|campeonato brasileiro|futebol nacional|Internacional fc|Inter|Inter de Porto Alegre|Mengão|Fla|Flamengo futebol|Mengo|O Mais Querido do Brasil|Rubro-Negro|Rubro-Negro carioca|Clube de regatas|Melhores momentos|MM|gol|é gol|lances|times de futebol|gols|Campeonato Brasileiro|Brasileirão|Brasileirão 2020|Brasileirao|segue o líder|empate|internacional 2 x 2 flamengo","1102062","35609","1084","5003","https://i.ytimg.com/vi/QbGpbsLOKYE/default.jpg","False","False","Flamengo empata nos acréscimos com o Internacional no Beira-Rio. Em partida com dez cartões amarelos, bolas na trave e bom futebol, os cariocas buscaram o empate por 2 a 2 já nos acréscimos, e os gaúchos seguem em primeiro pelos critérios de desempate.Confira todos os Melhores Momentos com mais replays em ge.globo: https://globoesporte.globo.com/rs/futebol/brasileirao-serie-a/jogo/25-10-2020/internacional-flamengo.ghtmlVeja como ficou a tabela: https://globoesporte.globo.com/futebol/brasileirao-serie-a/✅ INSCREVA-SE NO CANAL GE:  https://cutt.ly/xfHlwBk👍 Curtiu o vídeo? Deixe seu like e dê seu pitaco sobre a partida 😎⚽ 🌟 Playlists pra você maratonar 🌟 ► Melhores Momentos do Brasileirão:  https://cutt.ly/NfHk9TS► Melhores Copa do Brasil: https://cutt.ly/LfHk3Di► Gols Série B: https://cutt.ly/LfHk84c► Bola Quadrada:  https://cutt.ly/IfHk7ra ► BMFC: https://cutt.ly/gfHk5bH►Humor no GE: https://cutt.ly/HfHk6SY✅ Inscreva-se, também, no canal do CARTOLA FC e fique por dentro das melhores dicas do maior fantasy game do Brasil - https://cutt.ly/ffV1Xri______________________________________  No canal ge você encontra os melhores conteúdos do FUTEBOL BRASILEIRO!Tem gols e melhores momentos narrados, games e muita resenha. E não é só isso 😮😮 Em breve, mais novidades para vocês  😎🤙","3M16S"
"CM4CkVFmTds","TWICE I CAN'T STOP ME M/V","2020-10-26T08:59:54Z","UCaO6TYtlC8U5ttz62hTrZgg","JYP Entertainment","10","20.26.10","TWICE|트와이스|eyeswideopen mv|I cant stop me mv|icantstopme mv|twice I cant stop me mv|twice eyes wide open mv|twice eyes wide open music video|twice I cant stop me music video|twice music video I cant stop me|twice music video eyes wide open|twice 2nd full album|twice full album|아이즈와이드오픈|아이캔트스탑미|트와이스 아이즈와이드오픈|트와이스 아이캔트스탑미|트와이스 정규2집|트와이스 정규2집 아이즈와이드오픈|트와이스 정규 2집 아이캔트스탑미|아이즈와이드오픈 뮤비|아이캔트스탑미 뮤비","6616752","1550340","7301","417600","https://i.ytimg.com/vi/CM4CkVFmTds/default.jpg","False","False","TWICE I CAN'T STOP ME M/VTWICE 2nd Full Album “Eyes wide open” https://TWICE.lnk.to/EyeswideopenTWICE Official YouTube: http://www.youtube.com/c/TWICETWICE Official Facebook: http://www.facebook.com/JYPETWICETWICE Official Twitter: http://www.twitter.com/JYPETWICETWICE Official Instagram: http://www.instagram.com/TWICETAGRAMTWICE Official Homepage: http://TWICE.jype.comTWICE Official Fan's: http://fans.jype.com/TWICEⓒ 2020 JYP Entertainment. All Rights Reserved#TWICE #Eyeswideopen #ICANTSTOPME","3M41S"
"BsiSj4_DfXg","BORUTO PRONTO PRA MORRER: NARUTO LIBERA SUA ÚLTIMA TRANSFORMAÇÃO","2020-10-25T21:11:59Z","UCt_4wzTQqmcUvemNkeO0plA","Ei Nerd","24","20.26.10","naruto|boruto|naruto uzumaki|kashin|koji|kashin koji|akatsuki|sasuke|gaara|itachi uchiha|uchiha|itachi|sakura|hinata|orochimaru|minato|jiraiya|obito|madara|pain|tsunade|hyuga|shikamaru|rock lee|hashirama|sarutobi|deidara|naruto shippuden|shippuden|aliança shinobi|shinobi|sharingan|rasengan|rasenshuriken|jutsu|clone das sombras|taijutsu|otsutsuki|animes|anime naruto|manga|ei nerd|peter jordan","656368","151020","954","9899","https://i.ytimg.com/vi/BsiSj4_DfXg/default.jpg","False","False","🔔 LINK COM 40% DE DESCONTO 🔔→ http://bit.ly/einerd40Aprenda a desenhar todos os seus personagens animes preferidos.A luta contra o Isshiki continua. Apesar da galera ter achado que conseguiram uma vantagem, a situação voltou a ficar feia. Pra ter uma chance de vencer, o Naruto ativa um novo poder. Mas o custo… é a vida dele. 💡 𝗔𝗽𝗼𝗶𝗲 𝗻𝗼𝘀𝘀𝗼 𝗰𝗮𝗻𝗮𝗹:✓Você quer viver de Youtube? → https://rebrand.ly/viver-de-youtube ✓Aprenda a desenhar animes → http://bit.ly/animesyt ✓ Acesse a Melhor Loja Nerd → http://www.lojaeinerd.com✓Aprenda a fazer Caricaturas →  https://einerd.caricaturbo.com.br✓ Participe da Comunidade Ei Nerd na Sparkle → https://sparkle.onelink.me/twwu/einerd✓Baixe o app do Banco BS2 e abra a sua conta. É grátis →  https://bs2.me/BS2eEiNerd📧 𝐂𝐨𝐧𝐭𝐚𝐭𝐨:✓ 𝑨𝒏𝒖𝒏𝒄𝒊𝒆 → isabela@einerd.com.br ✓ 𝑨𝒔𝒔𝒆𝒔𝒔𝒐𝒓𝒊𝒂 𝒅𝒆 𝒊𝒎𝒑𝒓𝒆𝒏𝒔𝒂 → assessoria@peterjordan.com.br🔔 𝐏𝐞𝐭𝐞𝐫 𝐉𝐨𝐫𝐝𝐚𝐧: ✓ Instagram e Facebook →  @petjordan ✓ Canal Peter aqui → https://www.youtube.com/peteraqui 💡Nosso Grupo no Telegram✓ 𝑨𝒄𝒆𝒔𝒔𝒆 - https://t.me/canaleinerdMais videos de cinema: https://www.youtube.com/watch?v=QzyapC42pgY&list=PLfNkggzMsXM5nABQpXolhXe_VBRXvE-4oMais videos de anime: https://www.youtube.com/watch?v=bHEliJut8JU&list=PLfNkggzMsXM7qVj21m5oBkx6Z8KEO52LsMais videos de herois: https://www.youtube.com/watch?v=8oAk-kOx0XY&list=PLfNkggzMsXM50thexMZbFACImTujpjiOf🎁 𝐌𝐚𝐧𝐝𝐞 𝐮𝐦 𝐩𝐫𝐞𝐬𝐞𝐧𝐭𝐢𝐧𝐡𝐨 ❤ Caixa Postal 95121 - Cep: 25655-970Petrópolis / RJ♬ 𝘔𝘶́𝘴𝘪𝘤𝘢𝘴:✓ Music by Epidemic Sound","11M50S"
"C_x9J8qImoU","Harry Styles - Golden (Official Video Teaser)","2020-10-25T16:00:03Z","UCZFWPqqPkFlNwIxcpsLOwew","Harry Styles","10","20.26.10","[none]","3022349","588204","3371","51185","https://i.ytimg.com/vi/C_x9J8qImoU/default.jpg","False","False","Listen to Harry Styles’ new album ‘Fine Line’ now: https://HStyles.lnk.to/FineLineAY Follow Harry Styles:Facebook: https://HarryStyles.lnk.to/followFIInstagram: https://HarryStyles.lnk.to/followIITwitter: https://HarryStyles.lnk.to/followTIWebsite: https://HarryStyles.lnk.to/followWISpotify: https://HarryStyles.lnk.to/followSIYouTube: https://HarryStyles.lnk.to/subscribeYD#HarryStyles #Golden #FineLine","16S"
"hNqUDgZz2c0","AMONG US NO BRASIL 3","2020-10-25T15:00:12Z","UCyCd7_a5O3JQJlBFmkgx-dg","Canal Conspiração","23","20.26.10","canal|conspiração|#canalconspiração|AMONG US|o filme|parte 3|part 3|skin nova|skin lendária|cor lendária|trailer|na vida real|paródia|no brasil|brasileiro|live action|among us o filme|among|us|impostor|2 impostores|comédia|com pessoas de verdade","915124","101062","1980","7779","https://i.ytimg.com/vi/hNqUDgZz2c0/default.jpg","False","False","No Among Us na vida real é um pouco diferente do jogo, os tripulantes estão em situação complicada para saber quem são os dois impostores, só que desta vez eles vão ter ajudar do persongem com a nova cor, ou melhor, a SKIN LENDÁRIA!!#AmongUs #Paródia #ComédiaDEIXEM AQUELE LIKE, CONSPIREM CONOSCO E COMENTEM!!!Contato Profissional: contatocanalconspiracao@gmail.comFacebook: facebook.com/canalconspiracaoInstagram: instagram.com/canalconspiracaoATENÇÃO: A DIVULGAÇÃO DESTE E OUTROS VÍDEOS DO NOSSO CANAL EM OUTRAS MÍDIAS, COMO FACEBOOK, SOMENTE É PERMITIDA SE O POST FOR DEVIDAMENTE CREDITADO, E O CANAL, INFORMADO DISSO. NÃO PERMITIMOS A REPRODUÇÃO DESDE VÍDEO NO YOUTUBE.","8M8S"
"rf8oqBdribI","Luiza reage a comemoração após eliminação do reality","2020-10-25T19:54:51Z","UC6IV24QPvsASJbzqDbmK8gw","Hora do Faro","24","20.26.10","record|rede record|record tv|hora do faro|faro|rodrigo faro|record faro","740266","34089","724","2901","https://i.ytimg.com/vi/rf8oqBdribI/default.jpg","False","False","Depois da eliminação de Luiza e o retorno de Mateus à sede, uma grande comemoração foi feita por peões e até o público, que chegou a soltar fogos de artifício. Isso porque a ex-peoa ganhou uma certa fama de vilã durante o jogo. Como será que Luiza encarou tanta felicidade com a sua partida? Veja só!Inscreva-se no canal Hora do Faro:  http://r7.com/cMXeAssista às íntegras no PlayPlus:  https://www.playplus.comFacebook:  https://www.facebook.com/HoraDoFaro/Instagram:  https://www.instagram.com/horadofaro/Twitter:  https://twitter.com/horadofaroSite oficial:  https://recordtv.r7.com/hora-do-faro#HoradoFaro #","6M49S"
"Vd9QkWsd5p4","TXT (투모로우바이투게더) '5시 53분의 하늘에서 발견한 너와 나' Official MV","2020-10-26T09:00:02Z","UC3IZKseVpdzPSBaWxBxundA","Big Hit Labels","10","20.26.10","투모로우바이투게더|TOMORROW X TOGETHER|TXT|수빈|연준|범규|태현|휴닝카이|YEONJUN|SOOBIN|BEOMGYU|TAEHYUN|HUENINGKAI|빅히트엔터테인먼트|빅히트|Boy band|minisode1|BlueHour|5시 53분의 하늘에서 발견한 너와 나|5시 53분|553","2795888","1096017","4410","105363","https://i.ytimg.com/vi/Vd9QkWsd5p4/default.jpg","False","False","TXT (투모로우바이투게더) '5시 53분의 하늘에서 발견한 너와 나' Official MVDirector : Guzza (Lumpens)Assistant Director : Hyunhee Lim, Kookki KimDirector of Photography : EumkoFocus Puller: Sangwoo Yun, Jaewon Jung 2nd :  Youngwoo LeeDIT :  Eunil Lee3rd : Yuntae KoGaffer : Junghyeok Jeong Lighting Crew. : Junmin Yang ,Seungho Baek , Hyeonseok  Kim , Duhyeon Han , Junseok Oh , Minseong Choi , Dowon Ahn, Gukjin Jeong Jimmy Jib Operator: Youngjung KimJimmy Jib Assistant : Hyunin Kim , Sung Hoon KimTechnocrane Operator: Taehyeon Choi Art Director: Jinsil Park, Bona Kim (MU:E)Assistant Art team: Yeri Kang (MU:E)Art-team Manager: ilho Heo (MU:E)Associate Producer : Emma Sungeun Kim (ge production)Location Manager : Jihoon HanAssitant Producer : Eunah- Seo VFX STUDIO: PLASTIC BEACHVFX Supervisor: OhzeonVFX Assistant Supervisor: JojeemVFX Project Manager: Chanyoung Song, Jieun JeongVFX Producer: Kyutae Jang3D Artist: Kwangwon Lee, Doyeon Kim, Jeonghwa Lee, Jiwon Jeon2D Artist: Gihoon Jang, Hyunjun LeeVisual Creative : Nu Kim, Lee Hyun Ju, Kang Sung Do, Jung Su Jung, Cha Yeon Hwa, RaktaArtist Management: Kim Shin Gyu, Yang Jun Hyeong, Kim Ji Soo, Shin Seung ChanPerformance Directing : Son Sung Deuk, Kim Su Bin, Kwon Yoo Jung, Hyewon ParkBigHit Entertainment. Rights are reserved selectively in the video.Unauthorized reproduction is a violation of applicable laws. Manufactured by BigHit Entertainment, Seoul, KoreaConnect with TOMORROW X TOGETHER:https://twitter.com/TXT_bighithttps://www.facebook.com/TXT.bighithttps://www.youtube.com/txt_bighithttps://www.instagram.com/txt_bighithttps://www.weibo.com/TXTbighithttp://i.youku.com/txtbighit#5시_53분의_하늘에서_발견한_너와_나 #BlueHour #minisode1 #TXT #투모로우바이투게더","5M4S"
"XkwCxaVyQoU","FINAL SÉRIE B - Liga Brasileira de Free Fire - Dia 2","2020-10-25T19:25:45Z","UCr4ARxgElIO21GWfIraZezg","Free Fire - Brasil","20","20.26.10","garena|free|fire|free fire|diamante royale|pro league|showmatch|modo cs|contra squad|jogo mobile|mobile|arma royale|nova skin|incubadora|ao vivo|garena free fire|free fire brasil|garena brasil|android|ios|nova atualização|codiguin|copa ff|lbff|liga brasileira|campeonato garena|copa ff ao vivo|lbff ao vivo|free fire ao vivo","940737","101046","976","487","https://i.ytimg.com/vi/XkwCxaVyQoU/default.jpg","False","False","Siga as redes sociais da Garena Free Fire e fique por dentro de tudo!Twitter - https://twitter.com/esportsfreefireInstagram - https://instagram.com/esportsfreefireFacebook - https://www.facebook.com/FreeFireEsportsBRDiscord - http://discord.gg/freefire","3H23M24S"
"aOmKvp5N3CE","Wesley Safadão - Live Garota Vip #SafadaoComSkol","2020-10-25T05:20:07Z","UCciJLMuECsXuOyhA4FO48Sg","Wesley Safadão","10","20.26.10","Som Livre (Record Label)|Forró (Musical Genre)|Forró Eletrônico|Garota Safada|Wesley Safadão|Wesley|Safadão|Sertanejo|Forró|wesley safadão|garota safada|forró eletrônico|forró|wesley safadão 2020|live wesley safadão|música nova wesley safadão|garota vip|garota vip rio de janeiro|dvd wesley safadão 2019|eric land|eric land 2020|eric land piseiro|piseiro|piseiro 2020|gleydson gavião|gleydson gavião 2020|marcia fellipe|deus me livre|quem me dera","2596932","127954","2489","1065","https://i.ytimg.com/vi/aOmKvp5N3CE/default.jpg","False","False","Live Garota Vip com Wesley Safadão, Eric Land, Márcia Fellipe e Gleydson Gavião.- Ouça no seu aplicativo favorito: http://bit.ly/OuçaWesleySafadao- Use a tag #SafadaoComSkol nas redes sociais e se conecte com a gente :)Siga Wesley Safadão nas redes sociais!Facebook: https://www.facebook.com/WesleySafadaoInstagram: https://www.instagram.com/WesleySafadaoTwitter: https://twitter.com/WesleySafadaoYouTube: https://www.youtube.com/WesleySafadaoSite Oficial: http://www.wesleysafadao.com.br","5H29M55S"
"ZTckMhVa3kg","Live Kemuel - 25/10/2020","2020-10-25T22:48:22Z","UCo9xJDQC7M8mHavPh_BvXFA","Kemuel","10","20.26.10","kemuel|live kemuel|#livekemuel #melevapralivekemuel|me leva pra live kemuel|live algo novo|kemuel e rebeca carvalho|kemuel e lukas agustinho|kemuel e sarah beatriz|kemuel worship|kemuel nation|coral kemuel","291284","30619","301","374","https://i.ytimg.com/vi/ZTckMhVa3kg/default.jpg","False","False","Você é um Improvável? #10000improvaveis  - PRÉ-LANÇAMENTO LIVRO ALGO NOVO 👉🏼https://kemuel.com.br/⚠️EXCLUSIVO PARA OS 10 MIL PRIMEIROS⚠️Live Kemuel - 25/10/2020#livekemuel #melevapralivekemuelInscreva-se em nosso canal: http://bit.ly/KemuelOficial⚠️ATENÇÃO⚠️25 de outubro será nossa LIVE OFICIAL aqui no YouTube 🙏 Já deixe o like e ative a notificação https://youtu.be/ZTckMhVa3kgDessa vez teremos vários convidados especiais!!!💝 Isadora Pompeu 💝 Sara Beatriz 💝 Rebeca Carvalho Fiquem ligados porque a qualquer momento revelamos mais participações ! 🚀 SORTEIO NA LIVE 🚀Iremos sortear durante a live um carro {VOLVO BRANCO}!!Para participar corre 🏃‍♂️🏃‍♂️ em nosso Instagram { @kemueloficial } * Traremos um de vocês para cantar com a gente ao vivo através da promoção do Instagram da tag #melevapralivekemuel* Traremos também alguém que não canta, mas com uma história emocionante {Improvável}, para saber mais corre no Instagram do Kemuel.Fica ligado nas nossas redes e acompanhe a tag #melevapralivekemuelFicha técnica Dirigido por Tg Alves Cam 1: Ruben Luz Cam 2: Tg Alves--Assista Também:Kemuel - Carta De Amor: https://www.youtube.com/watch?v=grpQ2hs0c9QKemuel - Algo Novo: https://www.youtube.com/watch?v=wWU1Bn6wy9oKemuel - Graça: https://www.youtube.com/watch?v=_H3swK6PYmQKemuel - Me Lembro (Acústico): http://bit.ly/MeLembroAcusticoKemuel - Aba (Acústico): http://bit.ly/AbaAcusticoYTKemuel - O Teu Amor (Acústico): http://bit.ly/OTeuAmorAcusticoYTKemuel - Jesus: http://bit.ly/JesusAcusticoYTKemue - Kemuel - Perfeito Amor: http://bit.ly/PerfeitoAmorYTKemuel - Jericó (Ao Vivo): http://bit.ly/JericoYTKemuel - Quietude (Ao Vivo): http://bit.ly/QuietudeYouTubeKemuel - Me Lembro (Ao Vivo) ft. Gabriela Rocha: http://bit.ly/MeLembroYouTubeKemuel, Ton Carfi - Aba (Ao Vivo): http://bit.ly/AbaYouTubeKemuel - O Teu Amor: http://bit.ly/OTeuAmorYouTube--Siga-nos nas plataformas digitais:Spotify: http://bit.ly/KemuelSpotifyDeezer: http://bit.ly/Kemuel-DeezerAppleMusic: http://bit.ly/KemuelAppleMusicYouTubeMusic: http://bit.ly/KemuelYouTubeMusic--Siga-nos nas redes sociais:Instagram: https://www.instagram.com/kemueloficial/Facebook: https://www.facebook.com/coralkemueloficial/Twitter: https://twitter.com/kemuelofc--Confira Nossas Playlists:YouTube: http://bit.ly/PlaylistKemuelVevoYTSpotify: linktr.ee/KemuelmusicDeezer: http://bit.ly/100Kemuel-Deezer--Contato Para Convite:Tel. +55 11 9 8148-0911#livekemuel #melevapralivekemuel","4H15M31S"
