video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description,duration
"VgBn5CHYSas","【朝倉海さんコラボ】家で高級焼肉！RIZINトークから恋愛まで、暴露だらけの新年会！","2021-01-20T09:00:07Z","UCGlWnxRgmii2-InQLp8HmiA","中川翔子の「ヲ」","24","21.20.01","中川翔子|しょこたん|朝倉|朝倉海|朝倉兄弟|朝倉未来|RIZIN|ライジン|焼肉|恋愛|カーフキック|堀口","136875","6447","148","550","https://i.ytimg.com/vi/VgBn5CHYSas/default.jpg","False","False","▼海チャンネルコラボ▼帰ったら勝手にしょこたんがご飯作って待ってたhttps://youtu.be/4U6fo8lgJbQ今回は朝倉海選手とコラボ！年末のRIZINの試合の話や、普段聞けない海さんの恋愛話など聞いてみました！家で焼肉やりながらのゆる〜いトーク動画、是非ご視聴お願いします！高評価&チャンネル登録もお願いします！！http://www.youtube.com/channel/UCGlWnxRgmii2-InQLp8HmiA?sub_confirmation=1「幽遊白書」大集合イラスト！浦飯幽助・桑原和馬・飛影・蔵馬、暗黒武術会の主要キャラクターをフルカラーで描いてみた！https://youtu.be/Wostdys0hwM新しいiPhoneと中川翔子の歯、どっちが頑丈？開封して3分でiphoneを落としてヤケクソになった。【開封レビュー】https://youtu.be/xyqm0_209nE5分で描く呪術廻戦イラスト！五条先生を筆ペン1発描きで描いてみた！〜I drew an illustration of Jujutsu Kaisen in 5 minutes〜https://youtu.be/LKTS5ZtJWRE【激辛チャレンジ】辛さ5倍の「北極ラーメン」を水禁止で食べ切れるか！？[蒙古タンメン中本]https://youtu.be/sG2e-upeQhU【大食い】中川翔子が、ひたすら餅をついて食べまくるだけの企画！[謹賀新年]https://youtu.be/NzdgJTeVkw8【呪術廻戦イラスト】五条悟から虎杖悠仁まで、大集合イラストをフルカラーで描いてみた！〜I draw an illustration of Jujutsu Kaisen in full color〜https://youtu.be/9S0EFipzZss【ギャルメイク】憧れのギャルメイクをやってみたら、想像以上の「やりらふぃ〜」GALになった！https://youtu.be/pcpzEDBuYmw山寺宏一さんに100の質問！恋愛から仕事まで、回答が暴露過ぎた！https://youtu.be/X26dk2jGIkUついにベンツ購入！？ゲレンデから最新の電気自動車まで、色んなベンツに乗ってみた！https://youtu.be/YyE8i-7aqD4【地雷メイク】中川翔子がやってみたら、思ってた以上に似合ってる？ギザぴえん… 〜Japanese makeup videos〜https://youtu.be/6fT71HMRjHQ中川翔子と猫のナイトルーティン！スキンケア＆ヘアケアもご紹介！ヲタクと猫の夜 〜Night routine～https://youtu.be/h5enexa5Lr0【しょこたん暴走】お宝だらけの「まんだらけ」巨大倉庫に潜入！テンション爆上がりの中川翔子が止まらない！https://youtu.be/FXwwIfpAb14【激辛チャレンジ】しょこたん崩壊！激辛ペヤングで号泣と爆笑、中川翔子がブッ壊れた！https://youtu.be/GrDc7iWoEYU【アナログ1発描きイラスト】「鬼滅の刃」コピックを使ってフルカラーで描いてみた。竈門炭治郎・竈門禰豆子・我妻善逸・嘴平伊之助https://youtu.be/AJCPYAwTmZo【鬼滅の刃】柱の全員集合(鬼殺隊)を下書き無しフルカラーで描いてみた！嘴平伊之助が登場！https://youtu.be/rCsHX8V39RY「鬼滅の刃」の我妻善逸を筆ペンで一発描きしてみたhttps://youtu.be/JLmA9h7DTBU中川翔子のTwitterはコチラhttps://twitter.com/shoko55mmts中川翔子のInstagramはコチラhttps://www.instagram.com/shoko55mmts/中川翔子 公式LINEはコチラhttps://lin.ee/bupeEpE中川翔子 オフィシャルサイト「しょこたんねっと」https://www.shokotan.jp/#朝倉海#RIZIN#焼肉","14M19S"
"VYY04GC3oko","シバターさんへ。","2021-01-20T10:00:07Z","UC-GUnpgY8Er056ZUI_CdDOA","堀口恭司/Kyoji Horiguchi","22","21.20.01","堀口恭司|格闘家|KyojiHoriguchi","666658","20134","482","1588","https://i.ytimg.com/vi/VYY04GC3oko/default.jpg","False","False","総合格闘家の堀口恭司です！チャンネル登録よろしくお願いします！！堀口恭司 公式HP https://horiguchikyoji.com/堀口恭司 LINEスタンプはコチラ↓https://store.line.me/stickershop/product/7202305堀口恭司×WAYLLY スマートフォンケース 発売中！！http://shop.cocokara-next.com/shopdetail/000000000043/堀口恭司 連載https://cocokara-next.com/feature_archive/kyojihoriguchi-feature/字幕提供（英語翻訳）のお願いhttp://www.youtube.com/timedtext_cs_panel?tab=2&c=UC-GUnpgY8Er056ZUI_CdDOAhttps://youtu.be/lZfviFtrWSABGM引用元Track: Raven & Kreyn - Biscuit [NCS Release]Music provided by NoCopyrightSounds.Watch: https://youtu.be/npG_UUUnwjIFree Download / Stream: http://ncs.io/BiscuitYOフリーBGM・音楽素材MusMus http://musmus.main.jp/#堀口恭司 #RIZIN #格闘家","1M"
"ev6pGQVWNSw","TVアニメ「PUI PUIモルカー」第3話　ネコ救出大作戦","2021-01-18T23:00:08Z","UCQ5URCSs1f5Cz9rh-cDGxNQ","BANDAI NAMCO Arts Channel","1","21.20.01","モルカー|PUI PUI モルカー|アニメ|見里朝希|パペットアニメ|モルモット|はたらく車|ストップモーションアニメ|コマ撮りアニメ|キッズ","2501204","68865","714","4172","https://i.ytimg.com/vi/ev6pGQVWNSw/default.jpg","False","False","暑い夏の日。レストランに停車したアビーの中には、まだドライバーの飼い猫がいて…！？熱中症からネコを助けなくちゃ！舞台はモルモットが車になった世界。癒し系の車“モルカー”。くりっくりな目と大きな丸いお尻、トコトコ走る短い手足。常にとぼけた顔で走り回るモルカー。渋滞しても、前のモルモットのお尻を眺めているだけで癒されるし、ちょっとしたトラブルがあってもモフモフして可愛いから許せてしまう？！クルマならではの様々なシチュエーションを中心に、癒しあり、友情あり、冒険あり、ハチャメチャアクションもありのモルだくさんアニメーション！■放送情報テレビ東京・テレビ大阪・テレビ愛知・テレビせとうち・テレビ北海道・TVQ九州放送・キッズステーション「きんだーてれび」内にて　1月５日から毎週火曜朝7：30～　※放送日時は変更になる場合があります。■スタッフ●原案：見里朝希 シンエイ動画 ジャパングリーンハーツ ●監督・脚本：見里朝希●絵コンテ：見里朝希、小野ハナ、佐藤桂●アニメーター：いわつき育子、佐藤桂、高野真、見里朝希●美術：いわつき育子、開發道子、佐藤桂、佐藤華音、見里朝希、村松怜那、アトリエKOCKA●音楽：小鷲翔太●音響：野口あきら●アニメーション制作：シンエイ動画/ジャパングリーンハーツ●製作：モルカーズ■公式サイトhttps://molcar-anime.com/■公式ツイッターhttps://twitter.com/molcar_anime■『PUI PUI モルカー』コピーライト(c)見里朝希JGH・シンエイ動画／モルカーズ","2M40S"
"RffyIPE3xso","妹の家でコストコ購入品紹介したらスーパーバタバタしてカオス😇😇😇蓋開けたらやっぱり爆買いしてて値段もカオス😇😇😇なぜいつもこうなる？","2021-01-20T11:00:17Z","UCJyGoLz_sLHHHI1uEPg6UhA","仲里依紗です。","22","21.20.01","仲里依紗|仲里 依紗|なかりいさ|ナカリイサ|Naka Riisa|Nakazato Riisa|仲依 里紗|仲里依紗です|Naka Riisa desu","490946","15858","185","898","https://i.ytimg.com/vi/RffyIPE3xso/default.jpg","False","False","去年撮ったやつだけど妹まりあちゃん宅でコストコ購入品紹介するーってこと有言実行したー✌️😇🤣🤣🤣InstagramとTwitterもフォローよろしくね❤️Instagram☆☆☆https://instagram.com/riisa1018nakaTwitter☆☆☆https://twitter.com/riisa1018naka#仲里依紗 #コストコ #爆買い","13M16S"
"VcDAZxgTavI","【旦那に告白】ごめんなさい。結婚指輪失くしました。","2021-01-20T10:00:09Z","UColoXxvhfz54o0icqQRPzYw","しばなんチャンネル","24","21.20.01","しばゆー|あやなん|ポンス|しばなん|しばなんチャンネル|東海オンエア|キッズチャンネル|子どもが喜ぶ|ダンス|踊り|ピアノ|新婚|カップル|ドッキリ|モニタリング|高校生|妊娠","365281","13066","774","1776","https://i.ytimg.com/vi/VcDAZxgTavI/default.jpg","False","False","いつも動画見てくれてありがとうございます♡ぜひチャンネル登録お願いします（＾＾）【サブチャンネル】「しばなんといっしょ」でゆるい日常を公開中！ぜひチャンネル登録してね！！！→https://www.youtube.com/channel/UCAne8GG-iUcTzUkpQG4N7jw【問い合わせ】お仕事依頼、イベント出演依頼等は下記のアドレスへお願い致します。→shibanan.channel@gmail.com【twitterアカウント】あやなん → https://twitter.com/ayachan0619しばゆー Twitter → https://twitter.com/UKUN_PAPA【instagramアカウント】あやなん→https://www.instagram.com/ayachan_0619【ファンレター宛先】〒150-0031東京都渋谷区桜丘町20-1渋谷インフォスタワー17階株式会社Kiiiあやなんorしばなんチャンネル宛","12M27S"
"fBL7jQOsyGs","Thanks to WithU 2020, We make U happy 2021","2021-01-20T11:00:26Z","UCHp2q2i85qt_9nn2H7AvGOw","NiziU Official","24","21.20.01","JYP Entertainment|JYP|Make you happy|Step and a step|Sony|JYP nation|MV|M/V Teaser|niziu debutsingle|니쥬|needyou|niziproject|nizipro|니지프로젝트|ニジュー|마야|마코|리마|리오|미이히|마유카|아야카|니나|리쿠|maya|mako|rima|miihi|mayuka|rio|ayaka|nina|riku|虹プロ|ニジプロ|アイドル|オーディション番組|マヤ|マコ|リマ|リオ|ミイヒ|マユカ|アヤか|ニナ|リク|JYPさん|niziu step and a step music video|스텝앤어스텝|니쥬 스텝앤어스텝|니쥬데뷔|데뷔싱글 NiziU music video|girl group|k-pop|j-pop|NiziU","444812","24928","136","1131","https://i.ytimg.com/vi/fBL7jQOsyGs/default.jpg","False","False","今日は2021年初‼️NiziU💜WithUの特別な「#ニジューの日」🌈2020年はWithUのみなさんのあたたかい応援のおかげで色んな活動をさせて頂きました✨2021年は、もっとステキな１年にしましょう💕Thanks to your support we achieved so many things in 2020.We hope 2021 will be as exciting with WithUs!NiziU라는 이름으로 처음 인사드렸던 2020년, 그 설렘을 잊지 않을게요2021년도 저희와 함께해 주세요♡ NiziU Official Homepage: https://niziu.com/NiziU Official YouTube: https://www.youtube.com/c/NiziUOfficialNiziU Official Facebook: https://www.facebook.com/NiziUinfoofficialNiziU Official Twitter: https://twitter.com/NiziU__officialNiziU Official Instagram: https://www.instagram.com/niziu_info_official/NiziU Official Artist Instagram: https://www.instagram.com/niziu_artist_official/NiziU Official TikTok: https://vt.tiktok.com/U2WDoG/NiziU Official FANCLUB WithU: http://fc.niziu.comNiziU Official FANCLUB WithU MOBILE: http://m.niziu.com#NiziU #ニジュー #WithU#WemakeUhappy","1M"
"uJYSiVmX-jM","皆さんに大切なお話があります【ゆゆうた】","2021-01-20T11:03:39Z","UCNMG8dXjgqxS94dHljP9duQ","鈴木ゆゆうた","10","21.20.01","[none]","746203","21944","711","4075","https://i.ytimg.com/vi/uJYSiVmX-jM/default.jpg","False","False","パーカー購入はこちら！http://www.bro-bra.jp/products/detail.php?product_id=2094#ゆゆうた　#大切なお知らせ","1M27S"
"yplaZdIe65I","2021年 最初に買ったもの紹介！後編だよ♪","2021-01-20T10:00:18Z","UCFBjsYvwX7kWUjQoW7GcJ5A","瀬戸弘司 / Koji Seto","26","21.20.01","瀬戸弘司|瀬戸|せと|せとこうじ|シュレッダー|moft|magsafe|iPhone 12|フェローズ|コクヨ","159841","4123","107","610","https://i.ytimg.com/vi/yplaZdIe65I/default.jpg","False","False","前編はこちら：https://youtu.be/eDApW9aKUG02021年 最初に買ったものを紹介する動画の後編です♪＜もくじ＞0:00 MagSafe対応 MOFT7:50 謎の箱を開封16:49 オーバーヒート＜商品リンク＞MOFT MagSafe対応https://amzn.to/3sERdG7iRing Slidehttps://amzn.to/2LRDoDIフェローズ 16MChttps://amzn.to/2M9qelfフェローズ LX211https://amzn.to/3sOtwvtナカバヤシ ハンドシュレッダー クルッキルhttps://amzn.to/3bUPS8lコクヨ シュレッダー AMS-MC20生産終了していますTangle Teezer タングルティーザー ザ・ウェットディタングラーhttps://amzn.to/3oZNC3gTangle Teezer タングルティーザー コンパクトスタイラーhttps://amzn.to/3bTiHlpティファール 専用取っ手https://amzn.to/3sCLyAqパナソニック 電動歯ブラシ ドルツ  EW-DT51-Khttps://amzn.to/3oTIwWiブラウン オーラルB 電動歯ブラシ iOシリーズ iO9https://amzn.to/3bT76mI＜参考リンク＞最適シュレッダー選び | フェローズジャパンhttps://www.fellowes.co.jp/products/shredder/select/＜瀬戸弘司公式LINEスタンプ＞ぷーんスタンプ発売中！https://store.line.me/stickershop/product/1121042/ja＜使用機材について＞瀬戸弘司 YouTube使用機材リスト - notehttps://note.com/eguri89/n/ne2e040fdd598＜今日の一言＞今年は働き方改革するぞ！※※※※※※※※※※※※※※※※※※※※※※※※※※※※※※※※上記製品リンクURLはAmazonアソシエイトのリンクを使用しています。楽曲提供：Production Music by http://www.epidemicsound.com＜主に利用しているBGMサイト＞甘茶の音楽工房https://amachamusic.chagasi.com/DOVA-SYNDROMEhttp://dova-s.jp/音楽の卵http://ontama-m.com/＜画像素材＞かわいいフリー素材集 いらすとやhttp://www.irasutoya.com/素材提供 PIXTA【瀬戸弘司の動画】メインチャンネルhttps://www.youtube.com/eguri89【瀬戸弘司のミニ動画】サブチャンネルhttps://www.youtube.com/eguri89mini【瀬戸弘司のゲーム実況】ゲームチャンネルhttps://www.youtube.com/eguri89games【Twitter】https://twitter.com/eguri89【ブログ】http://kojiseto.com/【インスタグラム】https://www.instagram.com/eguri89/【Facebook】http://facebook.com/eguri89","19M3S"
"_EZY2iEypyk","Snow Man「シンクロ以心伝心チャレンジ」３rdシングル特別企画","2021-01-19T08:00:08Z","UCuFPaemAaMR8R5cHzjy23dQ","Snow Man","10","21.20.01","Snow Man|スノーマン|岩本 照|Hikaru Iwamoto|深澤 辰哉|Tatsuya Fukazawa|ラウール|Raul|渡辺 翔太|Shota Watanabe|向井 康二|Koji Mukai|阿部 亮平|Ryohei Abe|目黒 蓮|Ren Meguro|宮舘 涼太|Ryota Miyadate|佐久間 大介|Daisuke Sakuma|滝沢秀明|タッキー|アクロバット","1085981","0","0","7225","https://i.ytimg.com/vi/_EZY2iEypyk/default.jpg","False","True","どうも！Snow Manです。今回は３rdシングルにちなんで「#ひとりじゃないって最強だ」シンクロ企画です。僕たちもみなさんと一緒なんで、ひとりじゃない！そしてメンバーもいるから…最強ですよね。なんだってシンクロしちゃいます…のはずだったんですが。。。ある意味、驚きのシンクロ率ですね。よろしくお願いします！◆「Grandeur」Music Video（YouTube Ver.） https://youtu.be/7RyewjSWnFo◆「Grandeur」Twitterhttps://twitter.com/SN__20200122 ◆3rdSingle💿https://snowman.lnk.to/3rdsingle_alltitles 【初回盤A】CD+DVD 品番：AVCD-94954B ¥1,600+TAX スリーブ仕様 動画A視聴シリアルナンバー封入 [CD収録内容] M1. Grandeur M2. Big Bang Sweet [DVD収録内容] ・「Grandeur」Music Video・「Big Bang Sweet」Music Video ・「Big Bang Sweet」Dance Edit ・ジャケット/Music Video メイキング映像 💿https://snowman.lnk.to/3rdsingle_a 【初回盤B】CD+DVD 品番：AVCD-94955B　¥1,600＋TAX スリーブ仕様 動画B視聴シリアルナンバー封入 [CD収録内容] M1. Grandeur M2. ナミダの海を越えて行け [DVD収録内容] ・「Grandeur」マルチアングル・「ナミダの海を越えて行け」Music Video ・撮り下ろし特典映像 💿https://snowman.lnk.to/3rdsingle_b 【通常盤】CDのみ 品番：AVCD-94956X　¥1,000＋TAX　 初回仕様：スリーブ、フォトブック26P 動画C視聴シリアルナンバー封入 [CD収録内容] M1. Grandeur M2. Big Bang Sweet M3.ナミダの海を越えて行け M4.EVERYTHING IS EVERYTHING M5.Grandeur Instrumental M6.Big Bang Sweet Instrumental M7.ナミダの海を越えて行け Instrumental M8.EVERYTHING IS EVERYTHING Instrumental M9. Snow Man D to G Voice Drama 💿https://snowman.lnk.to/3rdsingle_c ◆Snow Man HPhttps://avex.jp/snowman/ ◆Snow Man YouTube公式チャンネル https://www.youtube.com/c/J_SNOWMAN ◆Snow Man Weibo https://www.weibo.com/SnowManofficial... ◆ISLAND TVhttps://j-island.net/artist/group/id/4 ◆Johnny's net https://www.johnnys-net.jp/page?id=artistTop&artist=43 #SnowMan #スノグランドール","16M52S"
"dcOwj-QE_ZE","ずっと真夜中でいいのに。『暗く黒く』MV（ZUTOMAYO - DARKEN）","2021-01-20T10:00:11Z","UCv6P5nsS9rP4tDtFlqLU_QQ","ずっと真夜中でいいのに。","10","21.20.01","ずとまよ|ACAね|あかね|さんかく窓の外側は夜|主題歌","769801","87093","218","5108","https://i.ytimg.com/vi/dcOwj-QE_ZE/default.jpg","False","False","見えなくても 此処にある映画『さんかく窓の外側は夜』主題歌2/10発売フルアルバム「ぐされ」収録https://lnk.to/ZTMY_DARKENずっと真夜中でいいのに。『暗く黒く』 (ZUTOMAYO - DARKEN)Lyrics & Music & Vocal - ACAねArrangement –100回嘔吐, ZTMYKeyboards - Jun☆MurayamaDrums - Yoshihiro KawamuraBass - Ryosuke NikamotoGuitar - Takayuki Kojiro SasakiStrings – Yu Manabe StringsRec & Mix Engineer - Toru MatakeMastering Engineer - Takeo Kira Sound Direction - Kohei MatsumotoMV – はなぶし@はなぶしKUNG-FU-PIGGY ぴあぷろにさりげなくインストあげましたhttps://piapro.jp/t/4HxQ【映画情報】映画『さんかく窓の外側は夜』  2021年 1月22日（金）全国公開出演：岡田将生 志尊淳 平手友梨奈　　　　 滝藤賢一　　　  マキタスポーツ 新納慎也 桜井ユキ 和久井映見／筒井道隆原作：ヤマシタトモコ「さんかく窓の外側は夜」（リブレ刊）監督：森ガキ侑大（『おじいちゃん、死んじゃったって。』「坂の途中の家」「時効警察はじめました」）脚本：相沢友子（『重力ピエロ』『プリンセストヨトミ』『本能寺ホテル』「トレース～科捜研の男～」）▲公式Twitter／公式instagram： @sankakumadoeiga▲公式サイト： https://movies.shochiku.co.jp/sankakumado/©2021映画「さんかく窓の外側は夜」製作委員会　©Tomoko Yamashita/libre【商品情報】2nd FULL ALBUM『ぐされ』2021.2.10 RELEASEhttps://lnk.to/gusare_CD01. 胸の煙02. 正しくなれない03. お勉強しといてよ04. 勘ぐれい05. はゔぁ06. 機械油07. 暗く黒く08. MILABO09. ろんりねす10. 繰り返す収穫11. 過眠12. 低血ボルト13. 奥底に眠るルーツBonus Track暗く黒く[Twin Piano Live ver.]※収録曲は全形態共通 (DELUXE盤のみ オフボーカル(インスト)入り)●強初回限定DELUXE盤[2CD+GOODS]　　　￥9,900(税抜￥9,000) / UPCH-29381・本編全曲オフボーカル(インスト)CD付き・にらちゃん(約15cm)&うにぐりくん(約5cm)特製フィギュア　・MVアート&ACAね一問一答や制作ノート切れ端コピーなど豪華BOOK・おもちゃ外箱パッケージ(中身は魔導書パッケージ仕様)・[ランダム1000枚限定封入]ACAね 直筆サイン入りポストカード●初回限定LIVE盤 [1CD+BD (STREAMING/DL)]￥6,380(税抜￥5,800) / UPCH-29382・オンラインライブ「NIWA TO NIRA」2020.8.6 完全収録(幻のアンコール「暗く黒く」含む) [約60分]・ACAね ASMRの旅 滝と焚火編 [約60分]・魔導書パッケージ仕様※プレイパス（R）対応  (Blu-rayの映像をスマホで簡単にストリーミングもしくはダウンロード再生することができるサービスです。)●通常盤[1CD]￥3,300(税抜￥3,000) / UPCH-20570【ずっと真夜中でいいのに。 'ZUTOMAYO' 'ZTMY'】ACAねTwitter：https://twitter.com/zutomayoOfficial Twitter : https://twitter.com/zutomayo_staff","4M18S"
